Concelho,Datahora,M,FG,Via,Km,Natureza
Abrantes,16-12-2012 20:10,0,1,Avenida António Fa...,-,Atropelamento de peões
Abrantes,19-01-2012 23:30,0,1,Avenida Dom Manu...,-,Despiste com capotamento
Abrantes,30-10-2012 20:50,0,1,Avenida Forças Ar...,-,Atropelamento de peões
Abrantes,23-04-2012 07:50,0,1,Avenida Portagem 00,-,Atropelamento de peões
Abrantes,10-07-2012 15:55,0,2,EM1213,"0,100",Colisão frontal
Abrantes,12-05-2012 00:25,1,0,EN118,"149,000",Despiste simples
Abrantes,21-07-2012 15:16,1,0,EN2,"411,800",Despiste simples
Abrantes,25-01-2012 10:20,0,1,EN2,"425,200",Colisão lateral com outro veículo em movi...
Abrantes,24-02-2012 05:40,0,1,EN3,"104,557",Despiste simples
Abrantes,22-05-2012 10:10,1,1,R DOS CANAVIAIS,-,Colisão lateral com outro veículo em movi...
Abrantes,17-11-2012 13:40,0,1,Rua dos Oleiros c/ ...,-,Colisão lateral com outro veículo em movi...
Alcanena,06-04-2012 13:35,0,2,A1,"90,300",Despiste com capotamento
Alcanena,10-12-2012 00:05,1,0,A1,"93,400",Atropelamento de peões
Alcanena,22-10-2012 18:36,1,0,A1,"95,850",Despiste com capotamento
Alcanena,28-04-2012 11:00,0,1,R 1o DE DEZEMBRO,-,Colisão frontal
Alcanena,13-08-2012 02:40,0,1,Rua 1o de Dezembro,-,Atropelamento de peões
Alcanena,18-09-2012 18:40,0,1,Rua D. José Alves ...,-,Atropelamento de peões
Alcanena,31-08-2012 12:05,0,1,Rua do Balancal 140,-,Colisão frontal
Almeirim,14-04-2012 17:20,0,1,-,-,Despiste com capotamento
Almeirim,29-08-2012 17:20,1,0,EM577,-,Colisão lateral com outro veículo em movi...
Almeirim,18-07-2012 22:30,0,1,EN118,"72,100",Despiste simples
Almeirim,08-07-2012 06:30,0,1,EN368,"1,000",Despiste simples
Almeirim,08-03-2012 21:15,1,0,EN368,"1,400",Despiste simples
Almeirim,14-01-2012 21:00,0,2,LG DE JOAO F FER...,-,Colisão lateral com outro veículo em movi...
Almeirim,10-06-2012 05:30,0,1,R MOINHO DE VEN...,-,Despiste com capotamento
Almeirim,16-11-2012 18:00,0,1,Rua Condessa da J...,-,Atropelamento de peões
Alpiarca,31-07-2012 22:10,0,1,-,-,Despiste simples
Alpiarca,17-05-2012 15:10,0,1,EM368,"4,350",Colisão lateral com outro veículo em movi...
Alpiarca,31-03-2012 23:45,0,1,EM368,"4,450",Despiste com capotamento
Alpiarca,31-07-2012 12:45,1,0,EN118,"75,900",Despiste com colisão com veículo imobil. ...
Alpiarca,23-11-2012 19:40,1,0,EN118,"76,300",Colisão frontal
Alpiarca,22-02-2012 06:55,0,1,EST ADEGA DA GO...,-,Despiste com dispositivo de retenção
Benavente,14-04-2012 04:10,0,1,AV O SECULO,-,Colisão frontal
Benavente,11-06-2012 22:20,0,1,AV O SECULO,-,Atropelamento de peões
Benavente,02-02-2012 22:50,1,0,EN10,"108,600",Atropelamento de peões
Benavente,23-03-2012 13:11,1,0,EN118,"30,100",Colisão lateral com outro veículo em movi...
Benavente,07-04-2012 07:10,0,1,EN118,"32,200",Colisão traseira com outro veículo em mo...
Benavente,28-03-2012 08:40,0,1,EN118,"33,019",Colisão lateral com outro veículo em movi...
Benavente,26-01-2012 15:16,0,1,EN118,"34,100",Colisão lateral com outro veículo em movi...
Benavente,03-10-2012 15:20,0,1,EN118,"34,500",Colisão lateral com outro veículo em movi...
Benavente,12-04-2012 20:30,0,1,EN118,"38,100",Colisão lateral com outro veículo em movi...
Benavente,22-09-2012 16:45,0,1,EN119,"26,600",Colisão traseira com outro veículo em mo...
Benavente,21-02-2012 16:40,0,1,EST DO MIRADOUR...,-,Despiste sem dispositivo de retenção
Benavente,31-10-2012 14:30,0,1,Estrada da Samoana,-,Colisão frontal
Cartaxo,02-05-2012 11:35,0,1,EN3,"20,900",Colisão lateral com outro veículo em movi...
Cartaxo,01-03-2012 04:15,1,0,EN3,"21,552",Despiste simples
Cartaxo,14-12-2012 16:15,1,1,EN3,"26,850",Despiste simples
Cartaxo,02-08-2012 02:30,0,1,EN365-2,"8,700",Despiste simples
Cartaxo,08-09-2012 12:30,0,1,Largo Vasco da Ga...,-,Despiste sem dispositivo de retenção
Cartaxo,25-11-2012 19:45,0,1,Rua Serpa Pinto Lot...,-,Atropelamento de peões
Chamusca,20-07-2012 19:00,0,1,-,-,Despiste com capotamento
Chamusca,02-12-2012 10:30,0,1,EM1375,-,Despiste simples
Chamusca,22-12-2012 02:30,1,0,EN118,"100,150",Despiste com capotamento
Chamusca,17-12-2012 15:59,0,1,EN243,"47,850",Despiste com dispositivo de retenção
Chamusca,14-08-2012 20:15,2,0,Rua Principal Semi...,-,Colisão frontal
Coruche,27-05-2012 08:45,0,1,-,"1,300",Colisão frontal
Coruche,03-02-2012 13:10,0,2,EM515,-,Colisão lateral com outro veículo em movi...
Coruche,23-04-2012 05:30,2,0,EM580,-,Despiste com capotamento
Coruche,29-06-2012 23:36,0,1,EM590,-,Despiste simples
Coruche,06-09-2012 22:10,0,1,EN114-3,"5,830",Colisão lateral com outro veículo em movi...
Coruche,06-08-2012 12:25,0,2,EN251,"21,200",Colisão lateral com outro veículo em movi...
Coruche,19-03-2012 12:40,0,1,EN251,"21,400",Colisão choque em cadeia
Coruche,01-09-2012 13:40,0,1,EN251,"23,900",Despiste com capotamento
Coruche,22-07-2012 05:25,1,0,Rua Nova,-,Colisão com veiculo ou obstáculo na faixa...
Entroncamento,30-06-2012 10:45,0,1,Avenida José Eduar...,-,Colisão traseira com outro veículo em mo...
Entroncamento,23-11-2012 19:00,0,1,Rua Brito Capelo 27,-,Atropelamento de peões
Entroncamento,06-04-2012 18:50,1,0,Rua Coronel Joaqui...,-,Despiste com colisão com veículo imobil. ...
Entroncamento,28-07-2012 12:35,0,1,Rua da Maruja 41,-,Colisão lateral com outro veículo em movi...
Ferreira do Zezere,29-01-2012 12:30,0,1,-,-,Colisão frontal
Ferreira do Zezere,24-06-2012 14:40,0,1,EM238,"18,200",Despiste simples
Ferreira do Zezere,21-06-2012 17:30,0,1,EN110,"80,800",Colisão traseira com outro veículo em mo...
Golega,11-12-2012 21:15,0,1,Ava D João III,-,Atropelamento de peões
Golega,17-08-2012 18:00,1,0,EN365,"68,700",Despiste simples
Golega,11-02-2012 19:40,0,1,R STA CATARINA,-,Colisão lateral com outro veículo em movi...
Golega,16-09-2012 03:30,0,1,Rua de Vale Pintos,-,Atropelamento de peões
Macao,09-08-2012 22:00,0,1,-,-,Despiste simples
Macao,04-04-2012 21:38,0,1,EM1277,-,Despiste com capotamento
Macao,18-11-2012 17:50,0,1,EM549,-,Despiste simples
Macao,03-09-2012 14:15,0,1,EM599,-,Despiste com capotamento
Ourem,21-12-2012 18:25,0,1,-,-,Despiste simples
Ourem,24-09-2012 14:10,0,2,A1,"107,800",Despiste com capotamento
Ourem,16-11-2012 18:40,0,1,Ava Papa João XXIII,-,Atropelamento de peões
Ourem,25-10-2012 10:15,0,1,EN113,"25,000",Colisão frontal
Ourem,16-02-2012 15:15,0,1,EN356,"41,950",Despiste simples
Ourem,16-08-2012 17:15,0,1,EN356,"54,250",Colisão traseira com outro veículo em mo...
Ourem,16-07-2012 19:15,0,1,EN357,"8,800",Colisão traseira com outro veículo em mo...
Ourem,06-03-2012 19:15,0,1,EN357,"13,300",Colisão lateral com outro veículo em movi...
Ourem,17-03-2012 16:10,0,1,EN360,"74,900",Despiste com capotamento
Ourem,01-12-2012 19:20,1,0,ER239,"49,000",Despiste com capotamento
Ourem,08-06-2012 17:45,0,2,ER349,"37,000",Despiste com capotamento
Ourem,29-01-2012 01:20,1,0,ER349,"47,700",Atropelamento de peões
Ourem,08-12-2012 08:45,0,1,ER349,"48,200",Colisão lateral com outro veículo em movi...
Ourem,30-01-2012 17:00,0,2,EST DE OUREM,-,Colisão com veiculo ou obstáculo na faixa...
Ourem,31-07-2012 15:20,1,0,Estrada da Lourinhã,-,Despiste simples
Ourem,26-07-2012 10:00,0,1,Estrada das Capelas,-,Despiste simples
Ourem,07-06-2012 09:45,1,0,IC9,"44,700",Colisão frontal
