Concelho,Datahora,M,FG,Via,Km,Natureza
Aguiar da Beira,02-08-2012 18:00,0,1,EM587,-,Despiste simples
Aguiar da Beira,22-03-2012 04:40,0,1,EN229,"45,600",Despiste simples
Aguiar da Beira,03-07-2012 21:25,0,1,Estrada Principal,-,Despiste simples
Almeida,05-10-2012 17:15,0,1,EM573,-,Despiste com colisão com veículo imobil. ...
Almeida,10-03-2012 07:15,0,1,EN324,"93,330",Colisão traseira com outro veículo em mo...
Almeida,13-05-2012 00:10,0,1,EN324,"96,000",Colisão traseira com outro veículo em mo...
Almeida,15-09-2012 15:30,0,1,Rua do Outeiro,-,Atropelamento de peões
Celorico da Beira,26-09-2012 07:10,0,2,A25,"140,439",Despiste com capotamento
Celorico da Beira,23-12-2012 11:13,0,2,EM557-2,-,Colisão frontal
Celorico da Beira,15-09-2012 22:55,1,0,EN16,"147,810",Despiste com colisão com veículo imobil. ...
Celorico da Beira,16-08-2012 12:15,0,1,EN16,"157,200",Despiste simples
Figueira de Castelo Rodrigo,30-04-2012 16:55,0,1,AV HEROIS DE CAS...,-,Atropelamento de peões
Figueira de Castelo Rodrigo,10-02-2012 18:30,0,1,EN332,"35,500",Atropelamento de peões
Fornos de Algodres,22-12-2012 05:30,0,1,A25,"124,600",Despiste com capotamento
Gouveia,21-08-2012 15:36,1,4,EN17,"113,400",Colisão traseira com outro veículo em mo...
Gouveia,24-07-2012 12:35,1,0,EN17,"114,500",Despiste com capotamento
Guarda,16-06-2012 18:19,0,1,A25,"170,900",Despiste com capotamento
Guarda,29-07-2012 14:00,0,1,Ava Duque de Lafõ...,-,Despiste com transposição do dispositivo ...
Guarda,03-11-2012 18:00,0,1,Avenida Cidade de ...,-,Atropelamento de peões
Guarda,17-05-2012 20:15,0,2,Avenida São Miguel .,-,Colisão choque em cadeia
Guarda,29-11-2012 17:20,0,1,Avenida São Miguel 0,-,Atropelamento de peões
Guarda,28-02-2012 09:55,0,1,EM530,"2,400",Colisão lateral com outro veículo em movi...
Guarda,17-08-2012 19:00,0,1,EM530,"2,400",Despiste com colisão com veículo imobil. ...
Guarda,29-09-2012 20:20,0,1,EM530,-,Colisão frontal
Guarda,26-10-2012 17:15,1,2,EM530,-,Colisão frontal
Guarda,19-05-2012 20:05,0,1,EM531,"6,970",Despiste simples
Guarda,03-10-2012 19:45,0,1,EN18-1,"1,500",Colisão lateral com outro veículo em movi...
Guarda,21-04-2012 22:00,0,1,EN221,"177,600",Despiste simples
Guarda,01-08-2012 09:10,0,1,Rotunda dos Galeg...,-,Colisão lateral com outro veículo em movi...
Guarda,31-08-2012 11:50,0,1,Rua Águas Santas 0,-,Despiste com colisão com veículo imobil. ...
Guarda,02-03-2012 16:45,0,1,VICEG,-,Despiste com colisão com veículo imobil. ...
Manteigas,20-04-2012 15:26,0,1,BO DA ENXERTADA...,-,Despiste simples
Manteigas,11-10-2012 22:40,0,1,EN232,"62,100",Atropelamento de peões
Manteigas,17-06-2012 03:03,1,0,EN232,"73,800",Despiste simples
Meda,06-07-2012 14:30,0,1,-,-,Despiste com colisão com veículo imobil. ...
Pinhel,19-10-2012 20:15,1,0,A25,"176,700",Despiste com transposição do dispositivo ...
Sabugal,10-02-2012 17:15,1,0,-,-,Despiste simples
Sabugal,12-01-2012 17:15,0,1,EM538,"15,558",Despiste simples
Sabugal,20-05-2012 09:00,0,1,EN233-3,"9,860",Atropelamento de peões
Seia,30-06-2012 12:10,0,1,Avenida Terras de ...,-,Colisão traseira com outro veículo em mo...
Seia,26-04-2012 20:20,0,1,EN230,"144,900",Colisão lateral com outro veículo em movi...
Seia,12-05-2012 18:00,0,1,EN338,"27,527",Despiste com capotamento
Seia,08-03-2012 08:05,0,1,EN339,"3,577",Despiste com capotamento
Seia,24-02-2012 15:42,0,1,R FONTE DAS COV...,-,Colisão frontal
Seia,09-08-2012 16:10,0,1,Rua do Casal Novo,-,Colisão lateral com outro veículo em movi...
Trancoso,02-11-2012 14:00,1,0,-,-,Despiste com capotamento
Trancoso,14-10-2012 22:30,1,0,EM586,-,Despiste simples
Trancoso,26-04-2012 08:35,0,2,EN226,"83,000",Colisão frontal
Trancoso,14-08-2012 14:30,0,1,Rua Cova Redonda,-,Colisão lateral com outro veículo em movi...
Vila Nova de Foz Coa,03-06-2012 18:15,0,1,EN324,"25,430",Colisão com fuga
Vila Nova de Foz Coa,27-11-2012 10:35,1,1,Rua das Escolas,-,Despiste sem dispositivo de retenção
