Concelho,Datahora,M,FG,Via,km,Natureza
Amares,2008-05-09 12:30,0,1,EN308,"51,500",Atropelamento de peões
Amares,2008-07-12 16:30,0,1,EN308,"56,300",Col. c/veic./obst.f. rodagem
Amares,2008-04-06 16:15,0,1,EM1243,,Col. lat.l c/outro veíc. mov.
Amares,2008-01-13 06:15,1,0,R S MIGUEL 105,,Despiste simples
Amares,2008-02-08 20:45,0,1,EM1253,,Colisão frontal
Amares,2008-02-10 11:45,1,0,EN205-3,"7,000",Despiste simples
Amares,2008-08-02 05:20,0,1,EN308,"51,800",Col. tras. c/ outro veíc.mov.
Barcelos,2008-01-02 07:25,0,1,EN204,"27,650",Atropelamento de peões
Barcelos,2008-03-31 10:10,0,1,LUG DAS PONTES,,Colisão com fuga
Barcelos,2008-03-12 14:30,1,0,EN204,"22,800",Atropelamento de peões
Barcelos,2008-06-15 07:30,1,0,EN204,"28,570",Atropelamento de peões
Barcelos,2008-11-11 11:00,0,1,EN205-4,"22,050",Atropelamento de peões
Barcelos,2008-10-31 20:30,0,1,LUGAR BARREIROS,,Atropelamento de peões
Barcelos,2008-12-23 09:30,0,1,TV DA CERIMONIA BARCELINHOS,,Atropelamento de peões
Barcelos,2008-11-29 19:15,1,0,R AMIAIS,,Atropelamento de peões
Barcelos,2008-02-21 14:00,0,1,LUGAR MONTE,,Atropelamento de peões
Barcelos,2008-02-05 02:00,0,1,R JOÃO PAULO II 13,,Atropelamento de peões
Barcelos,2008-03-18 22:00,0,1,LUG DE SANHE VILA COVA,,Col. c/veic./obst.f. rodagem
Barcelos,2008-09-20 20:50,1,0,EM306,"47,500",Col. lat.l c/outro veíc. mov.
Barcelos,2008-06-13 22:45,0,1,EN103,"9,800",Col. lat.l c/outro veíc. mov.
Barcelos,2008-08-07 11:00,0,1,EN204,"26,350",Col. lat.l c/outro veíc. mov.
Barcelos,2008-06-23 20:00,0,1,EN205,"10,900",Col. lat.l c/outro veíc. mov.
Barcelos,2008-01-24 13:20,0,1,LG ESPREGUEIRA,,Col. lat.l c/outro veíc. mov.
Barcelos,2008-05-14 13:40,0,1,LUGAR SEIXOS,,Col. lat.l c/outro veíc. mov.
Barcelos,2008-05-06 07:10,1,0,EN103,"19,770",Col. tras. c/ outro veíc.mov.
Barcelos,2008-03-20 11:00,0,2,EN204,"27,400",Col. tras. c/ outro veíc.mov.
Barcelos,2008-08-01 16:00,0,1,EN103,"19,400",Col. tras. c/ outro veíc.mov.
Barcelos,2008-10-30 18:13,1,1,EM306,,Colisão frontal
Barcelos,2008-06-02 08:10,0,1,EM306,"64,100",Colisão frontal
Barcelos,2008-04-26 08:05,1,0,EN103,"31,150",Colisão frontal
Barcelos,2008-12-19 08:55,0,1,EN103-1,"7,800",Colisão frontal
Barcelos,2008-12-05 13:20,0,1,EN205,"20,600",Colisão frontal
Barcelos,2008-08-02 20:45,1,0,R S VICENTE,,Colisão frontal
Barcelos,2008-03-16 23:15,1,0,R DA ESTRADA,,Colisão frontal
Barcelos,2008-07-25 23:30,1,0,EN103,"9,170",Despiste c/col. c/veíc. imobil./obst.
Barcelos,2008-12-28 02:15,0,1,EN103,"12,940",Despiste c/col. c/veíc. imobil./obst.
Barcelos,2008-04-26 11:15,0,1,R DO BARREIRO,,Despiste c/col. c/veíc. imobil./obst.
Barcelos,2008-08-26 17:50,1,0,EM306,"0,645",Despiste c/capotamento
Barcelos,2008-08-24 08:00,0,1,EN103,"9,150",Despiste c/capotamento
Barcelos,2008-05-25 23:00,0,1,LG DO HOSPITAL,,Despiste c/capotamento
Barcelos,2008-12-26 18:30,0,1,EM306,"49,100",Despiste simples
Barcelos,2008-03-22 12:00,0,1,EN103,"12,935",Despiste simples
Barcelos,2008-12-26 05:45,0,1,EN103,"12,875",Despiste simples
Barcelos,2008-02-27 21:40,0,1,EN103,"32,450",Atropelamento de peões
Braga,2008-05-21 23:14,0,1,R S MARTINHO,,Atropelamento de peões
Braga,2008-12-03 23:15,0,1,R CIDADE DO PORTO,,Atropelamento de peões
Braga,2008-05-16 13:30,0,1,EN101,"88,100",Col. c/veic./obst.f. rodagem
Braga,2008-11-08 19:30,0,1,EN14,"42,050",Col. c/veic./obst.f. rodagem
Braga,2008-11-28 01:30,0,1,EN101,"85,700",Col. c/veic./obst.f. rodagem
Braga,2008-08-08 18:15,0,1,EM562,"4,400",Col. lat.l c/outro veíc. mov.
Braga,2008-01-03 07:30,0,1,EN201,"62,800",Col. lat.l c/outro veíc. mov.
Braga,2008-12-06 14:20,0,1,EN101,"94,645",Col. lat.l c/outro veíc. mov.
Braga,2008-11-25 13:00,0,1,R LUIS ANTONIO CORREIA,,Col. lat.l c/outro veíc. mov.
Braga,2008-03-13 14:10,0,1,LG S JOAO DO PORTO,,Col. lat.l c/outro veíc. mov.
Braga,2008-03-09 03:00,0,1,AV FREI BARTOLOMEU DOS MARTIRES 185,,Col. lat.l c/outro veíc. mov.
Braga,2008-09-24 19:40,0,1,R PADRE CRUZ 298,,Col. lat.l c/outro veíc. mov.
Braga,2008-09-30 19:20,0,1,R BARREIROS 23,,Col. lat.l c/outro veíc. mov.
Braga,2008-07-08 08:00,0,1,AV DOS LUSIADAS,,Col. tras. c/ outro veíc.mov.
Braga,2008-04-13 17:00,0,1,AV PADRE JULIO AUGUSTO,,Col. tras. c/ outro veíc.mov.
Braga,2008-10-27 12:00,0,1,LUGAR GOMES,,Colisão frontal
Braga,2008-07-18 18:30,0,1,R JOSE ANTONIO CRUZ,,Colisão frontal
Braga,2008-12-24 07:32,0,1,R CONSELHEIRO JANUARIO,,Colisão frontal
Braga,2008-11-22 02:30,0,1,RECTA DO FEITAL 2,,Colisão frontal
Braga,2008-03-15 14:00,0,1,R DE CIMÂES,,Colisão frontal
Braga,2008-10-26 16:00,0,1,AV IMAC. CONCEICAO 410,,Despiste c/col. c/veíc. imobil./obst.
Braga,2008-03-30 07:30,1,0,VARIANTE REAL 14,,Despiste c/col. c/veíc. imobil./obst.
Braga,2008-11-14 22:40,0,1,R JOSE LOPES SILVA GRANJA 49,,Despiste c/col. c/veíc. imobil./obst.
Braga,2008-06-30 00:30,0,1,PC S JOSE 18,,Despiste c/col. c/veíc. imobil./obst.
Braga,2008-12-30 13:30,1,0,R OUTEIRAL,,Despiste c/capotamento
Braga,2008-05-01 03:25,1,1,AV FREI MARTIRES,,Despiste c/capotamento
Braga,2008-12-30 04:00,0,1,VAR-14,,Despiste c/capotamento
Braga,2008-05-25 21:25,1,0,EN14,"41,465",Despiste simples
Braga,2008-09-28 06:00,0,1,EN14,,Despiste simples
Braga,2008-01-12 04:45,0,1,AV JOÃO PAULO II 42,,Despiste simples
Braga,2008-08-11 13:30,0,1,R DR BENTO MARTIND JUNIOR 130,,Despiste simples
Braga,2008-10-05 12:50,0,1,Variante,,Despiste c/ dispositivo de retenção.
Braga,2008-10-31 07:20,0,2,Variante,,Despiste c/ dispositivo de retenção.
Braga,2008-12-29 20:40,0,1,EN103,,Atropelamento com fuga
Braga,2008-11-21 19:30,0,1,R NOVA COUTEIRO 176,,Atropelamento com fuga
Braga,2008-03-09 01:00,0,1,EN14,"37,800",Atropelamento de peões
Braga,2008-09-16 17:30,0,1,EN101,,Atropelamento de peões
Braga,2008-07-09 16:30,0,1,EN101,,Atropelamento de peões
Braga,2008-08-29 21:00,0,1,PR CONDESTAVEL,,Atropelamento de peões
Braga,2008-08-29 23:00,0,1,R CIDADE PORTO,,Atropelamento de peões
Braga,2008-08-18 15:20,0,1,AV JOAO XXI,,Atropelamento de peões
Braga,2008-08-19 11:15,0,1,R DEVESA 14,,Atropelamento de peões
Braga,2008-07-11 12:55,0,1,R S DOMINGOS 12,,Atropelamento de peões
Braga,2008-10-20 07:30,0,1,R ENG JOAO TEIXEIRA SILVA,,Atropelamento de peões
Braga,2008-10-29 13:40,0,1,AV PADRE JULIO FRAGATA,,Atropelamento de peões
