Concelho,Datahora,M,FG,Via,Km,Natureza
Aljustrel,18-11-2012 08:00,2,0,-,-,Despiste simples
Aljustrel,06-02-2012 05:00,0,2,A2,"147,245",Despiste com capotamento
Aljustrel,21-07-2012 02:50,0,1,EN2,"604,150",Colisão com veiculo ou obstáculo na faixa...
Aljustrel,19-07-2012 20:20,0,1,EN2,"607,875",Colisão frontal
Aljustrel,13-02-2012 13:48,0,1,EN2,"617,100",Colisão frontal
Aljustrel,18-11-2012 19:30,1,0,EN261,"98,089",Colisão frontal
Almodovar,30-07-2012 10:20,0,1,A2,"193,450",Despiste simples
Almodovar,01-07-2012 10:15,0,1,EM1198,-,Despiste simples
Almodovar,15-08-2012 10:16,0,1,EM541,-,Despiste com capotamento
Almodovar,19-04-2012 16:25,0,1,EM543,-,Colisão lateral com outro veículo em movi...
Alvito,19-05-2012 17:10,0,1,AV 1o DE MAIO,-,Despiste com colisão com veículo imobil. ...
Barrancos,05-05-2012 08:40,0,1,EN258,"93,500",Despiste com colisão com veículo imobil. ...
Barrancos,29-04-2012 21:50,0,1,EN386,"47,800",Despiste simples
Beja,19-09-2012 18:00,0,1,-,-,Despiste simples
Beja,21-09-2012 18:55,0,1,-,-,Colisão lateral com outro veículo em movi...
Beja,07-10-2012 01:30,0,1,-,-,Despiste simples
Beja,08-05-2012 14:25,0,2,Avenida Fialho de A...,-,Colisão lateral com outro veículo em movi...
Beja,27-07-2012 22:20,0,1,EN18,"335,200",Despiste com capotamento
Beja,18-02-2012 10:40,0,1,EN18,"342,101",Colisão frontal
Beja,04-12-2012 07:40,0,1,EN18,"374,463",Colisão lateral com outro veículo em movi...
Beja,06-06-2012 08:00,0,1,EN260,"0,200",Despiste simples
Beja,15-09-2012 23:13,1,0,EN260,"2,020",Atropelamento de peões
Beja,28-10-2012 18:50,1,0,EN260,"5,700",Colisão com veiculo ou obstáculo na faixa...
Beja,27-08-2012 20:00,0,1,IP2,"350,650",Colisão frontal
Beja,03-05-2012 22:25,0,1,Rua Infante Dom H...,-,Atropelamento de peões
Beja,28-10-2012 12:10,0,1,Rua Tenente Coron...,-,Atropelamento de peões
Castro Verde,04-09-2012 16:30,1,0,-,-,Colisão lateral com outro veículo em movi...
Castro Verde,27-04-2012 06:00,0,1,EM1134,-,Despiste com transposição do dispositivo ...
Castro Verde,22-07-2012 19:30,0,1,EM1140,"5,870",Despiste simples
