Concelho,Datahora,M,FG,Via,km,Natureza
Armamar,2008-02-04 06:30,1,0,EN222,"138,100",Desp. c/transp. disp. ret. lateral
Armamar,2008-06-16 16:45,0,1,EM1099,"0,001",Despiste com capotamento
Carregal do Sal,2008-11-12 16:00,0,1,EM1481,,Despiste simples
Castro Daire,2008-03-21 02:50,0,1,A24,"123,900",Colisão tras. c/outro veíc.mov.
Castro Daire,2008-09-06 10:30,1,0,EN2,"125,557",Colisão lat. c/outro veíc.mov.
Castro Daire,2008-08-05 20:40,0,1,Estrada Municipal,,Colisão frontal
Castro Daire,2008-06-27 07:20,1,0,A24,"130,600",Despiste com capotamento
Castro Daire,2008-01-21 12:15,0,2,EN2,"138,100",Despiste simples
Cinfães,2008-11-28 22:00,0,1,EN222,"66,900",Despiste com capotamento
Cinfães,2008-04-27 18:10,0,1,EN222,"78,650",Colisão frontal
Cinfães,2008-10-05 19:00,1,0,Estrada Municipal,,Atropelamento de peões
Cinfães,2008-02-09 18:50,0,1,Estrada Municipal,,Atropelamento com fuga
Cinfães,2008-04-27 21:00,0,1,Estrada Municipal,,Colisão frontal
Lamego,2008-07-04 02:00,1,0,EN2,"110,950",Despiste com capotamento
Lamego,2008-05-27 18:45,0,1,EN2,"120,700",Atropelamento de peões
Lamego,2008-06-28 23:05,0,1,EN226,"20,700",Atropelamento com fuga
Mangualde,2008-09-17 10:40,0,1,R CENTRO 18,,Despiste com capotamento
Mangualde,2008-06-27 18:00,0,1,EM595,"0,001",Despiste simples
Mangualde,2008-03-10 17:50,1,0,EN16,"124,000",Despiste simples
Mangualde,2008-09-09 19:00,0,2,EN232,"8,777",Colisão frontal
Moim. da Beira,2008-04-12 17:00,0,1,EM323,"64,100",Despiste simples
Moim. da Beira,2008-04-12 21:45,0,4,EN226,"41,000",Despiste simples
Moim. da Beira,2008-09-14 18:30,0,1,Estrada Municipal,,Colisão frontal
Moim. da Beira,2008-11-25 14:30,0,1,EN226,"47,700",Colisão lat. c/outro veíc.mov.
Moim. da Beira,2008-09-03 07:30,1,1,EN226,"52,211",Colisão lat. c/outro veíc.mov.
Moim. da Beira,2008-11-11 16:50,0,2,EN226,"49,500",Colisão lat. c/outro veíc.mov.
Moim. da Beira,2008-02-12 12:05,0,1,AV. ENG. AMARO COSTA 105,,Atropelamento de peões
Mortágua,2008-03-16 19:30,0,1,EN234,"52,000",Colisão c/veic./obst. f.rodagem
Mortágua,2008-01-14 09:30,0,1,EN228,"78,500",Colisão lat. c/outro veíc.mov.
Mortágua,2008-01-21 14:20,0,1,EN234,"53,800",Colisão tras. c/outro veíc.mov.
Mortágua,2008-09-30 03:45,0,1,AV BOMBEIROS VOLUNTARIOS,,Despiste c/col. c/veíc. imob./ obst
Mortágua,2008-09-09 21:00,1,0,Outra Via,,Despiste com capotamento
Mortágua,2008-10-31 15:00,0,1,EN228,"69,500",Despiste com capotamento
Nelas,2008-05-26 12:50,2,0,EN231,"18,000",Colisão frontal
Nelas,2008-04-20 14:20,0,1,EN231,"18,000",Colisão frontal
Ol. de Frades,2008-12-28 12:00,1,2,A25,"49,100",Colisão lat. c/outro veíc.mov.
Ol. de Frades,2008-05-19 15:18,0,1,A25,"51,800",Despiste com capotamento
Ol. de Frades,2008-12-19 03:00,1,0,EN16,"61,662",Despiste simples
Ol. de Frades,2008-05-17 14:30,0,1,R SRA DOLOROSA,,Despiste simples
Pen. do Castelo,2008-02-06 20:40,0,1,EM570,,Colisão frontal
Penedono,2008-07-28 16:35,0,1,EN229,"15,500",Colisão lat. c/outro veíc.mov.
Penedono,2008-09-14 18:36,0,1,EN229,"14,740",Atropelamento de peões
Resende,2008-08-11 14:20,0,1,Estrada Municipal,,Despiste com capotamento
Sta. Comba Dão,2008-10-31 21:30,1,0,IP3,"79,768",Colisão frontal
Sta. Comba Dão,2008-05-11 21:24,0,1,EN234,,Despiste simples
Sta. Comba Dão,2008-10-04 19:00,0,1,R LADEIRADO SANTO,,Despiste simples
S. J. Pesqueira,2008-03-19 15:25,0,1,R DAS DEVESAS,,Colisão frontal
S. J. Pesqueira,2008-08-01 18:45,0,1,R PRINCIPAL,,Colisão lat. c/outro veíc.mov.
S. J. Pesqueira,2008-05-21 23:15,0,1,EM505,"7,800",Despiste simples
S. J. Pesqueira,2008-04-26 18:17,0,1,EM504,"0,001",Despiste com capotamento
S. Pedro do Sul,2008-04-06 20:25,0,1,Estrada Municipal,"0,001",Despiste simples
S. Pedro do Sul,2008-08-01 16:30,0,1,R CAMINHO FERRO,,Desp. c/col. c/veíc. imob./obst
S. Pedro do Sul,2008-11-15 10:20,0,2,R SRA COLMEIAS,,Colisão frontal
S. Pedro do Sul,2008-09-06 14:00,0,1,Variante,,Colisão lat. c/outro veíc.mov.
S. Pedro do Sul,2008-06-24 20:45,0,1,EM564,"0,001",Colisão c/veic./obst. f.rodagem
S. Pedro do Sul,2008-09-21 09:40,0,1,R CORREIA OLIVEIRA,,Atropelamento de peões
S. Pedro do Sul,2008-11-12 19:40,0,1,R BANDEIRA MELO,,Despiste simples
Satão,2008-07-11 00:30,1,0,Estrada Municipal,,Despiste simples
Satão,2008-09-21 23:05,1,0,EN229,"57,200",Despiste com capotamento
Satão,2008-10-16 10:30,1,0,QT DOURIQUE,,Despiste com capotamento
Sernancelhe,2008-07-26 16:35,0,1,EN226,"67,950",Despiste com capotamento
Sernancelhe,2008-09-14 19:15,0,2,R MIRADOURO,,Despiste simples
Sernancelhe,2008-08-10 00:10,1,1,EN226,"67,413",Colisão frontal
Sernancelhe,2008-01-07 13:05,0,1,EN229,"23,700",Colisão lat. c/outro veíc.mov.
Sernancelhe,2008-02-07 12:00,0,2,EN229,"32,200",Despiste com capotamento
Tarouca,2008-01-27 08:50,0,1,EM1173,,Atropelamento de peões
Tondela,2008-01-30 17:50,0,1,AV GERONIMO LACERDA,,Atropelamento de peões
Tondela,2008-10-12 10:24,0,1,EM337,,Colisão lat. c/outro veíc.mov.
Tondela,2008-03-16 17:25,0,1,AV DE ALMIROS,,Colisão lat. c/outro veíc.mov.
Tondela,2008-11-14 13:50,0,1,EM2,,Colisão tras. c/outro veíc.mov.
Tondela,2008-04-12 15:32,0,2,IP3,"99,600",Colisão frontal
Tondela,2008-07-07 12:30,1,0,IP3,"109,050",Colisão frontal
Tondela,2008-07-17 19:00,0,1,EM627,,Desp. c/col. c/veíc. imob/ obst.
Tondela,2008-04-12 15:30,0,1,Estrada Municipal,"0,001",Despiste com capotamento
Tondela,2008-03-30 02:45,0,2,Outra Via,,Despiste com capotamento
Tondela,2008-05-08 14:00,1,0,Estrada Municipal,"0,001",Despiste simples
Tondela,2008-08-28 19:25,1,0,EM628,"0,001",Despiste simples
Tondela,2008-06-23 08:50,0,1,EM627,"0,001",Despiste simples
Tondela,2008-08-06 11:50,0,1,AV ALEM PONTE 35,,Despiste simples
Tondela,2008-12-25 16:10,0,1,R GEN. HUMB. DELGADO 529,,Despiste simples
Tondela,2008-06-18 15:00,0,1,R JOAO DEUS 254,,Atropelamento de peões
V. Nova de Paiva,2008-02-09 11:00,1,0,Estrada Municipal,,Despiste com capotamento
Viseu,2008-03-10 07:50,0,1,ROT DE RANHADOS CAMPO,,Colisão lat. c/outro veíc.mov.
Viseu,2008-07-21 17:30,0,1,R PINHEIRAS 29,,Despiste simples
Viseu,2008-04-24 04:10,0,1,EN2,"160,000",Despiste simples
