Concelho,Datahora,M,FG,Via,km,Natureza
Arc. de Valdevez,2008-05-04 15:00,1,0,EN202,"35,250",Colisão frontal
Arc. de Valdevez,2008-06-05 18:00,0,1,EM530,,Despiste simples
Arc. de Valdevez,2008-07-31 05:30,0,1,EN202,"40,700",Despiste c/ capotamento
Arc. de Valdevez,2008-05-17 23:45,0,2,EN101,"50,300",Desp.c/col.c/veíc.imobil./obst.
Arc. de Valdevez,2008-12-21 17:30,0,1,EN202,"38,720",Desp.c/col.c/veíc.imobil./obst.
Arc. de Valdevez,2008-10-21 14:00,0,1,EN202,"49,780",Desp.c/col.c/veíc.imobil./obst.
Arc. de Valdevez,2008-08-19 21:30,0,1,Estrada Municipal,,Desp.c/col.c/veíc.imobil./obst.
Caminha,2008-12-11 13:15,1,1,EN13,"91,250",Col. lat. c/outro veíc. mov.
Caminha,2008-03-20 20:15,1,0,EN13,"80,500",Col. tra. c/outro veíc. mov.
Melgaço,2008-04-23 18:30,1,0,EM1153,,Despiste simples
Melgaço,2008-10-13 08:30,0,1,Outra Via,,Despiste c/ capotamento
Melgaço,2008-09-17 18:00,1,0,EM1149-1,,Despiste simples
Melgaço,2008-11-18 10:30,0,1,EN202,"1,220",Col. lat. c/outro veíc. mov.
Melgaço,2008-01-14 19:20,0,1,EN202,"0,600",Col. lat. c/outro veíc. mov.
Melgaço,2008-10-19 19:10,0,1,EN101,"15,300",Col. lat. c/outro veíc. mov.
Melgaço,2008-03-31 11:00,0,1,Estrada Municipal,,Despiste s/disp. retenção
Melgaço,2008-12-30 17:50,0,1,EN101,"11,065",Desp.c/transp. disp. ret. lateral
Melgaço,2008-08-28 18:30,0,1,EN202,"8,900",Colisão frontal
Paredes de Coura,2008-08-29 20:30,1,0,EN303,"9,000",Despiste c/ capotamento
Ponte da Barca,2008-11-23 15:00,0,1,EN101,"56,600",Colisão frontal
Ponte da Barca,2008-04-12 14:35,0,2,EN304-1,"5,200",Colisão frontal
Ponte da Barca,2008-06-28 07:50,1,0,EN203,"48,700",Col. tra. c/outro veíc. mov.
Ponte da Barca,2008-05-29 10:00,0,1,AV SA CARNEIRO,,Atropelamento de peões
Ponte da Barca,2008-03-07 18:30,0,1,EM533,,Atropelamento de peões
Ponte da Barca,2008-07-02 11:10,0,1,EN101,"60,980",Col. tra. c/outro veíc. mov.
Ponte de Lima,2008-12-22 14:15,0,1,A27,"15,100",Col. tra. c/outro veíc. mov.
Ponte de Lima,2008-04-20 10:50,0,1,A3,"78,750",Despiste c/disp. retenção
Ponte de Lima,2008-01-18 07:30,0,1,EN201,"38,300",Despiste simples
Ponte de Lima,2008-04-22 21:10,1,0,Estrada Municipal,,Despiste simples
Ponte de Lima,2008-05-05 02:15,0,1,EN203,"21,300",Despiste c/ capotamento
Ponte de Lima,2008-05-15 20:55,1,0,EN203,"16,950",Atropelamento de peões
Valença,2008-10-01 16:20,0,1,EN13,"111,945",Col. tra. c/outro veíc. mov.
Valença,2008-12-25 20:20,1,5,EN101,"9,400",Colisão frontal
Valença,2008-10-15 03:50,1,0,AV ESPANHA,,Despiste simples
Valença,2008-04-02 18:00,0,1,IP1,"116,800",Atropelamento de peões
Valença,2008-11-11 00:30,1,3,EN13,"114,500",Col. lat. c/outro veíc. mov.
Valença,2008-07-20 08:15,0,2,,,Despiste com fuga
Viana do Castelo,2008-12-17 20:00,1,0,EN13-3,"0,500",Despiste simples
Viana do Castelo,2008-06-03 19:15,1,0,LUGAR RIBEIRO 75,,Despiste c/ capotamento
Viana do Castelo,2008-04-17 13:00,1,0,LUG GANDARA,,Despiste c/ capotamento
Viana do Castelo,2008-06-29 04:10,1,2,A28,"73,900",Despiste c/ capotamento
Viana do Castelo,2008-07-19 04:00,1,0,EN13,"60,200",Despiste c/ capotamento
Viana do Castelo,2008-01-31 09:00,0,1,ESTR VELHA CHAFE,,Colisão frontal
Viana do Castelo,2008-06-02 21:15,0,1,R S MIGUEL 30,,Colisão frontal
Viana do Castelo,2008-11-27 21:47,0,1,AV 25 ABRIL,,Colisão frontal
Viana do Castelo,2008-12-02 19:20,1,1,EN13,"74,500",Colisão frontal
Viana do Castelo,2008-10-14 08:40,1,0,EN305,"34,100",Col. tra. c/outro veíc. mov.
,,,,R CARREGAIS C/ R CANTO,,
Viana do Castelo,2008-11-13 21:22,0,1,PAREDES,,Col. lat. c/outro veíc. mov.
Viana do Castelo,2008-05-20 18:25,1,0,AV DO MEIO,Col. lat. c/outro veíc. mov.
Viana do Castelo,2008-12-10 13:10,0,1,"EN2025,800",Col. lat. c/outro veíc. mov.
Viana do Castelo,2008-08-14 21:20,1,1,"EN1356,029",Col. lat. c/outro veíc. mov.
Viana do Castelo,2008-09-06 18:30,0,1,"EN20214,000",Col. lat. c/outro veíc. mov.
Viana do Castelo,2008-07-04 12:15,1,0,Outra Via,Atropelamento de peões
,,,,AV CAMP
Viana do Castelo,2008-01-08 18:15,1,0,CASTELO 33,Atropelamento de peões
Viana do Castelo,2008-08-07 12:12,0,1,"EN3088,200",Atropelamento de peões
Viana do Castelo,2008-07-21 07:20,0,1,"EN13-32,100",Atropelamento de peões
Viana do Castelo,2008-01-07 07:40,1,0,"EN2032,600",Atropelamento de peões
Viana do Castelo,2008-03-21 19:20,1,0,"EN2035,000",Atropelamento de peões
Viana do Castelo,2008-10-31 22:00,0,1,"EN20311,650",Colisão frontal
V. N. de Cerveira,2008-01-05 18:55,1,0,"EN13106,500",Atropelamento de peões
V. N. de Cerveira,2008-04-09 23:30,1,1,"EN13109,000",Colisão frontal
V. N. de Cerveira,2008-11-15 15:15,1,0,"EN13102,630",Despiste simples
,,28,51,,
