Concelho,Datahora,M,FG,Via,km,Natureza
Alijó,2010-08-20 19:40,0,1,EN212,"53,020",Despiste simples
Alijó,2010-08-08 12:15,0,1,EN322,"31,000",Atropelamento de peões
Alijó,2010-12-17 17:00,0,1,EN322,"84,500",Desp. c/ disp. retenção
Alijó,2010-10-10 11:55,0,1,EN322-3,"33,400",Despiste simples
Alijó,2010-09-29 13:45,0,1,R CAPELA,,Desp. c/colisão veíc. Imob/obst.
Boticas,2010-06-19 14:20,1,0,EN311,"62,750",Desp. c/ transp. disp. ret. lateral
Chaves,2010-12-22 19:30,0,1,AV DO VALADO,,Desp. c/colisão veíc. Imob/obst.
Chaves,2010-07-13 11:50,0,1,Av. Santo Amaro,,Atropelamento de peões
Chaves,2010-11-30 19:45,0,1,Av.a DA RAPOSEIRA,,Atropelamento de peões
Chaves,2010-06-02 10:35,0,1,Av.a LUIS DE CHAVES,,Atropelamento de peões
,,,,Av. D. Afonso (1o Duque de,,
Chaves,2010-03-25 18:50,0,1,,,Colisão lateral
,,,,Bragança),,
Chaves,2010-04-21 15:55,0,1,Av. Eng. Duarte Pacheco,,Desp. s/ disp. retenção
Chaves,2010-07-25 21:30,0,3,Avenida Galiza,,Colisão lateral
Chaves,2010-08-11 21:40,0,1,EM,,Desp. c/colisão veíc. Imob/obst.
Chaves,2010-05-06 18:20,0,3,EM311,,Colisão lateral
Chaves,2010-01-27 17:30,0,1,EM507,,Col. veic/obst. faixa rodagem
Chaves,2010-01-22 17:30,0,1,EM507,,Colisão lateral
Chaves,2010-02-16 04:15,1,1,EN103-5,"1,865",Colisão traseira
Chaves,2010-05-22 12:50,0,1,EN2,"16,300",Colisão frontal
Chaves,2010-09-12 15:45,1,0,EN2,"19,568",Colisão frontal
Chaves,2010-02-17 11:30,0,1,LG BANDEIRA,,Desp. c/colisão veíc. Imob/obst.
,,,,Rua D. António de,,
Chaves,2010-01-25 19:35,0,1,,,Atropelamento de peões
,,,,Medeiros 44,,
Chaves,2010-10-15 09:40,0,1,Rua de Santo António,,Atropelamento de peões
Chaves,2010-12-10 19:30,0,1,Rua Nadir Afonso,,Atropelamento de peões
Mondim de Basto,2010-12-03 00:00,0,2,EM312,"135,000",Desp. s/ disp. retenção
Montalegre,2010-08-21 04:45,0,1,EM508,,Despiste com capotamento
Montalegre,2010-10-03 21:00,0,1,EM509-1,,Despiste com capotamento
Montalegre,2010-07-10 09:30,0,1,EM525,,Col. veic/obst. faixa rodagem
Montalegre,2010-02-28 14:00,0,2,EN103,"103,780",Colisão frontal
Montalegre,2010-11-08 16:30,2,0,R CENTRAL,,Despiste simples
Murça,2010-09-29 00:10,0,1,EM1285,,Despiste com capotamento
Murça,2010-11-09 08:45,0,3,IP4,"127,400",Desp. c/ disp. retenção
Peso da Régua,2010-05-02 07:00,1,2,A24,"91,320",Despiste com capotamento
Ribeira de Pena,2010-03-23 19:20,0,1,A7,"81,575",Colisão traseira
Ribeira de Pena,2010-09-12 16:45,0,2,A7,"92,000",Colisão traseira
Ribeira de Pena,2010-06-18 15:45,1,0,A7,"80,250",Despiste com capotamento
Ribeira de Pena,2010-05-14 20:50,1,0,ARRUAMENTO RURAL,,Despiste com capotamento
Ribeira de Pena,2010-07-18 15:30,1,0,EM312,,Colisão frontal
Sabrosa,2010-12-30 16:40,0,1,EM1265,,Colisão frontal
Sabrosa,2010-08-30 20:40,1,0,EM322-2,"2,250",Colisão traseira
Sabrosa,2010-06-08 12:45,0,1,EM323,"7,600",Atropelamento de peões
Sabrosa,2010-07-17 22:30,0,1,EM566,,Despiste com capotamento
Sabrosa,2010-08-12 18:00,0,1,R DA IGREJA,,Atropelamento de peões
Sta Marta,,,,,,
,2010-08-30 17:45,0,1,EN304,"183,500",Despiste com capotamento
Penaguião,,,,,,
Valpaços,2010-04-22 18:15,0,1,BO BAIXO VALVERDE,Despiste simples
Valpaços,2010-03-14 14:30,0,1,EM1122,Colisão frontal
Valpaços,2010-08-29 20:00,0,1,"EN21318,600",Colisão frontal
Valpaços,2010-05-16 01:15,0,1,"EN21329,550",Colisão frontal
Valpaços,2010-10-17 17:50,0,1,"ER206133,400",Colisão frontal
Valpaços,2010-11-02 16:30,0,1,"ER206149,600",Colisão lateral
V. Pouca Aguiar,2010-02-18 07:30,0,1,"A2443,400",Desp. c/ disp. retenção
V. Pouca Aguiar,2010-11-06 16:30,0,1,"EN241,830",Despiste com capotamento
V. Pouca Aguiar,2010-10-29 14:30,0,1,"EN235,700",Despiste simples
Vila Real,2010-04-25 06:00,0,1,"A2479,630",Desp. c/ disp. retenção
Vila Real,2010-11-04 13:50,0,1,"A2478,400",Desp. c/ disp. retenção
Vila Real,2010-06-12 13:30,0,1,Avenida 1o Maio,Atropelamento de peões
Vila Real,2010-12-19 01:40,0,1,Av. Regimento Infantaria 13,De  s  p  i s  t ec o  mc  a  p  o tamento
Vila Real,2010-12-08 17:10,0,1,EM1220,Desp. s/ disp. retenção
Vila Real,2010-11-10 06:30,0,1,"EM313-19,450",Despiste com capotamento
Vila Real,2010-05-23 14:00,0,1,EM598,Despiste com capotamento
Vila Real,2010-02-05 09:20,0,1,"EN15110,800",Atropelamento de peões
Vila Real,2010-02-27 18:40,0,1,"EN15109,930",Despiste simples
Vila Real,2010-08-30 22:15,1,0,"EN304164,300",Despiste com capotamento
Vila Real,2010-07-14 17:30,0,3,"IP4109,000",Colisão frontal
Vila Real,2010-08-25 11:45,0,1,"IP4111,000",Colisão frontal
Vila Real,2010-11-02 02:40,1,0,"IP479,300",Colisão frontal
Vila Real,2010-08-23 11:15,1,1,"IP4105,785",Colisão lateral
Vila Real,2010-10-09 10:50,4,0,"IP492,800",Colisão lateral
Vila Real,2010-02-26 19:10,0,1,"IP4108,000",Colisão traseira
,,,,,Desp. c/ transp. disp. ret.
Vila Real,2010-09-03 12:15,0,1,"IP478,340 ,,,,,lateral Vila Real,2010-08-22 23:30,0,1,LG DA CULTURA,Atropelamento de peões Vila Real,2010-09-09 19:20,0,1,R RECTA DO INDEPENDENTE 9,Colisão lateral Vila Real,2010-01-21 08:10,0,1,R S GONCALO,Colisão lateral Vila Real,2010-08-05 14:45,0,1,Rua Miguel Torga,At r o  p  e  l a  me  n  t od  ep  e  õ es ,,17,76,, "
