Concelho,Datahora,M,FG,Via,km,Natureza
Alandroal,2008-11-10 00:05,0,1,EN373,"60,978",Despiste simples
Alandroal,2008-09-13 16:20,0,1,EN255,"35,500",Despiste simples
Alandroal,2008-12-14 18:50,0,1,R S BENTO 30,,Despiste c/col. c/veíc. imobil./obst.
Alandroal,2008-07-19 05:50,1,1,EM1109,,Colisão frontal
Arraiolos,2008-03-07 19:20,0,1,EM528,,Colisão tras. c/ outro veíc. mov.
Arraiolos,2008-08-28 12:35,0,1,EN4,"114,800",Despiste c/col. c/veíc. imobil./obst.
Arraiolos,2008-08-30 07:35,0,1,EN4,"118,089",Despiste c/ capotamento
Arraiolos,2008-08-02 07:00,2,0,EN372-1,"15,300",Despiste simples
Arraiolos,2008-01-20 12:15,2,0,EN4,"106,203",Colisão frontal
Borba,2008-11-09 18:55,1,1,EN4,"155,940",Colisão lat. c/outro veíc. mov.
Estremoz,2008-08-24 05:00,0,1,EN372,"45,930",Despiste s/disp. retenção
Estremoz,2008-08-22 10:35,1,1,EN4,"150,600",Colisão lat. c/outro veíc. mov.
Estremoz,2008-11-06 16:35,1,0,EM508,"0,600",Atropelamento de peões
Estremoz,2008-01-02 07:49,1,0,EN18,"244,135",Despiste c/ capotamento
Estremoz,2008-11-27 20:00,0,1,R PORTAS STA CATARINA,,Despiste simples
Évora,2008-04-20 08:30,0,2,EN256,"10,790",Colisão frontal
Évora,2008-01-05 03:15,0,1,EN18,"258,900",Colisão frontal
Évora,2008-11-29 10:40,1,4,EN256,"13,750",Colisão frontal
Évora,2008-06-19 17:05,0,2,EN18,"262,100",Colisão frontal
Évora,2008-09-28 01:50,0,1,R HORTA FIGUEIRAS,,Colisão frontal
Évora,2008-07-13 23:05,1,0,PONTE DA NAU AV INFANTE D HENRIQUE,,Colisão frontal
Évora,2008-05-01 15:45,0,1,EN256,"2,800",Colisão tras. c/ outro veíc. mov.
Évora,2008-12-17 22:00,0,1,EN254-1,"3,970",Despiste simples
Évora,2008-06-07 20:15,0,1,VAR-SUL,,Despiste c/col. c/veíc. imobil./obst.
Évora,2008-04-18 12:30,1,0,EN114,"179,700",Despiste simples
Évora,2008-12-20 22:50,0,1,A6,"70,800",Despiste c/ capotamento
Évora,2008-07-21 08:50,0,1,R EUFURINA,,Colisão c/veic./obst. f. rodagem
Évora,2008-07-27 19:10,1,1,AV BATALHA SALUDO C/AV ENG ARANTES OLIVEIRA,,Colisão lat. c/outro veíc. mov.
Évora,2008-10-06 12:30,0,4,EN370,"72,400",Despiste c/col. c/veíc. imobil./obst.
Mont.-o-Novo,2008-06-10 05:20,0,1,EN2,"531,600",Despiste s/disp. retenção
Mont.-o-Novo,2008-02-25 07:30,1,0,EN380,,Colisão c/ outras situações
Mont.-o-Novo,2008-07-16 16:00,1,0,A6,"25,600",Despiste simples
Mont.-o-Novo,2008-02-03 09:33,3,2,A6,"25,650",Despiste simples
Mont.-o-Novo,2008-07-13 03:00,0,1,EN4,"77,726",Despiste simples
Mont.-o-Novo,2008-12-01 01:40,0,1,EN4,"79,590",Despiste simples
Mont.-o-Novo,2008-09-07 09:30,1,1,A6,"55,620",Despiste c/ capotamento
Mont.-o-Novo,2008-10-12 12:15,0,1,A6,"50,930",Despiste c/ capotamento
Mont.-o-Novo,2008-12-06 00:05,1,0,EN4,"75,743",Despiste c/col. c/veíc. imobil./obst.
Mont.-o-Novo,2008-06-19 12:40,1,2,EN2,"537,234",Colisão frontal
Mont.-o-Novo,2008-08-06 10:00,1,4,EN253,"54,200",Colisão tras. c/ outro veíc. mov.
Mont.-o-Novo,2008-02-03 02:15,0,1,EN114,"160,250",Colisão lat. c/outro veíc. mov.
Mont.-o-Novo,2008-11-30 18:40,0,1,R CURVO SEMEDO,,Atropelamento de peões
Mont.-o-Novo,2008-09-19 09:55,0,1,EN4,"89,500",Despiste simples
Mora,2008-11-19 00:30,0,1,EN251,"60,750",Despiste c/ capotamento
Mora,2008-06-06 14:50,1,0,EN251,"74,485",Despiste simples
Mourão,2008-02-10 01:30,0,1,EN385,,Despiste c/ capotamento
Mourão,2008-05-10 18:00,0,1,Outra Via,,Despiste c/ capotamento
Mourão,2008-11-18 13:05,0,1,R CRUZ 2,,Despiste s/disp. retenção
Portel,2008-12-16 14:25,1,1,IP2,"313,150",Colisão frontal
Portel,2008-11-26 16:40,0,1,IP2,"295,782",Colisão frontal
Portel,2008-08-24 19:20,1,0,Outra Via,,Despiste simples
Redondo,2008-10-05 10:15,1,0,EM524,,Colisão lat. c/outro veíc. mov.
Reg. de Monsaraz,2008-12-02 10:10,0,1,R D DORES LEAL 1,,Atropelamento de peões
Reg. de Monsaraz,2008-03-16 02:30,0,1,Estrada Municipal,,Despiste simples
Reg. de Monsaraz,2008-09-25 06:00,1,0,EN255,"59,964",Colisão frontal
Vendas Novas,2008-07-15 00:30,0,1,A6,"14,450",Desp. c/transp. disp. ret. lateral
Vendas Novas,2008-08-05 11:30,0,1,R JOSE FRANCISCO FRAGOSA 65,,Colisão lat. c/outro veíc. mov.
Vendas Novas,2008-10-13 08:30,0,1,R BARTOLOMEU DIAS 16,,Colisão lat. c/outro veíc. mov.
Vendas Novas,2008-10-15 11:40,0,1,R JOSE FRANCISCO FRAGOSO 65,,Colisão lat. c/outro veíc. mov.
Vendas Novas,2008-10-27 10:10,0,1,EN4,"58,200",Atropelamento de peões
Viana do Alentejo,2008-06-02 13:50,0,1,EN2,"545,500",Despiste simples
Viana do Alentejo,2008-06-22 03:00,0,1,EN2,"543,280",Despiste c/col. c/veíc. imobil./obst.
Viana do Alentejo,2008-02-18 17:06,1,0,ER2,"545,480",Colisão frontal
Viana do Alentejo,2008-02-26 13:10,0,1,EN254,"71,700",Colisão lat. c/outro veíc. mov.
Viana do Alentejo,2008-10-28 22:25,1,0,EN384,"1,500",Atropelamento de peões
Viana do Alentejo,2008-02-16 08:55,0,1,EN254,"69,800",Despiste simples
Vila Viçosa,2008-09-14 07:15,0,1,EN255,"6,800",Colisão lat. c/outro veíc. mov.
Vila Viçosa,2008-10-12 11:50,0,1,R GENERAL HUMBERTO DELGADO,,Colisão frontal
