Concelho,Datahora,M,FG,Via,km,Natureza
Belmonte,2010-03-31 14:25,0,2,A23,"185,700",Colisão tras. c/outro veíc. mov.
Belmonte,2010-12-17 20:15,1,0,A23,"180,645",Colisão c/veic./obst.f.rodagem
Belmonte,2010-12-23 14:00,0,3,A23,"193,006",Colisão tras. c/outro veíc. mov.
C. Branco,2010-01-02 02:36,1,3,EN233,"99,300",Desp. c/colis. c/veíc. imobil./obst.
C. Branco,2010-01-05 09:00,0,1,EN352,"29,050",Colisão lat. c/outro veíc. mov.
C. Branco,2010-03-17 00:01,0,1,EN233,"124,550",Despiste simples
C. Branco,2010-03-21 16:45,0,1,EN112,"88,900",Despiste simples
C. Branco,2010-03-22 01:25,1,0,EN18-7,"6,600",Despiste c/transp.disp. ret.lateral
C. Branco,2010-04-26 08:25,0,1,EN352,"12,600",Colisão frontal
C. Branco,2010-04-27 13:00,0,1,Largo do Espírito Santo,,Despiste s/dispositivo de retenção
C. Branco,2010-04-27 16:30,0,1,EN233,,Atropelamento de peões
C. Branco,2010-05-01 16:45,0,1,Outra Via,,Despiste simples
C. Branco,2010-05-02 12:00,0,1,EN233,"130,500",Despiste simples
C. Branco,2010-05-16 18:30,0,1,R DA BARROCA,,Despiste simples
C. Branco,2010-05-23 20:20,0,1,EM525,,Despiste simples
C. Branco,2010-05-25 14:45,0,1,EN233,"98,400",Despiste simples
C. Branco,2010-05-29 14:25,0,1,EN18-7,"8,021",Despiste simples
C. Branco,2010-06-06 06:45,0,1,EN233,"98,500",Despiste c/capotamento
C. Branco,2010-06-16 20:00,0,1,Estrada Municipal,,Despiste c/capotamento
C. Branco,2010-06-18 10:55,0,1,Av. Europa,,Atropelamento de peões
,,,,R. Prof. Dr. Faria de,,
C. Branco,2010-06-18 19:20,0,1,,,Atropelamento de peões
,,,,Vasconcelos,,
,,,,1a Rotunda da Carapalha,,
C. Branco,2010-06-29 19:40,0,1,,,Colisão lat. c/outro veíc. mov.
,,,,- IMTT,,
C. Branco,2010-06-30 16:40,0,1,Estrada Municipal,,Colisão frontal
C. Branco,2010-07-07 23:30,0,1,EN18,"105,000",Despiste s/dispositivo de retenção
C. Branco,2010-07-18 05:50,0,1,EN233,"126,300",Despiste c/ dispositivo de retenção
C. Branco,2010-07-29 02:00,0,1,A23,"135,900",Despiste c/transp.disp. ret.lateral
C. Branco,2010-07-29 17:55,0,1,EN112,"88,300",Atropelamento de peões
C. Branco,2010-08-02 20:00,0,1,Estrada Municipal,,Despiste simples
C. Branco,2010-08-07 09:50,0,3,A23,"118,700",Colisão lat. c/outro veíc. mov.
C. Branco,2010-08-07 19:10,0,1,Av. Calouste Gulbenkian,,Colisão frontal
C. Branco,2010-08-22 10:50,0,2,EN233,"93,700",Colisão frontal
C. Branco,2010-08-23 19:50,0,1,Avenida Afonso de Paiva,,Colisão lat. c/outro veíc. mov.
C. Branco,2010-08-31 09:20,0,1,R ARRABALDE,,Atropelamento de peões
C. Branco,2010-08-31 23:39,1,1,EN233,"91,500",Despiste c/capotamento
C. Branco,2010-09-08 12:37,0,1,EM551,"1,100",Despiste simples
C. Branco,2010-09-11 19:20,0,1,EM548-1,,Colisão tras. c/outro veíc. mov.
C. Branco,2010-09-12 04:30,0,2,EN112,"91,650",Colisão lat. c/outro veíc. mov.
C. Branco,2010-09-14 15:05,0,1,EN233,"93,000",Colisão lat. c/outro veíc. mov.
C. Branco,2010-09-20 10:45,0,1,Rotunda da Mina,,Colisão lat. c/outro veíc. mov.
C. Branco,2010-09-23 06:40,1,0,EN233,"126,100",Colisão tras. c/outro veíc. mov.
C. Branco,2010-09-28 14:50,1,0,Estrada Municipal,,Despiste simples
,,,,R. Prof. Sebastião,,
C. Branco,2010-10-08 10:45,0,1,,,Despiste simples
,,,,António Magro Correia,,
C. Branco,2010-10-12 07:45,0,1,Av. N.S. de Fátima,,Colisão tras. c/outro veíc. mov.
C. Branco,2010-10-24 13:50,0,1,R DA BOAVISTA,,Despiste c/capotamento
C. Branco,2010-10-30 17:45,0,1,Estrada Municipal,,Atropelamento de peões
C. Branco,2010-11-04 20:06,0,1,EN18,"101,000",Atropelamento de peões
C. Branco,2010-11-13 20:15,0,1,EN112,"75,000",Despiste simples
C. Branco,2010-11-22 08:50,0,1,R. Dr. Henriq. Carvalhão,,A  t r o  p  e  l a  me  n  t od  ep  e  õ  e  s
C. Branco,2010-11-30 19:45,0,1,EN18,"57,000",Atropelamento de peões
C. Branco,2010-12-12 06:00,0,2,EN112,"89,200",Despiste c/capotamento
C. Branco,2010-12-24 19:05,1,0,EN352,"43,400",Colisão frontal
Covilhã,2010-01-10 11:40,0,1,EN339,"25,113",Despiste c/capotamento
Covilhã,2010-03-11 12:08,0,1,R. Marquês de Ávila e Bolama,,Atropelamento de peões
Covilhã,2010-04-28 07:50,0,1,EN18,"39,700",Colisão lat. c/outro veíc. mov.
Covilhã,2010-05-09 22:30,0,1,Rot. da Praça do Município,,Atropelamento de peões
Covilhã,2010-06-22 19:00,0,1,Alameda Europa,,Colisão tras. c/outro veíc. mov.
Covilhã,2010-07-15 14:20,0,1,EM511,,Desp.c/col. c/veíc. imobil./obst.
Covilhã,2010-08-20 13:45,0,1,Estrada Municipal,,Colisão lat. c/outro veíc. mov.
Covilhã,2010-09-12 11:20,0,1,EM1037,,Despiste simples
Covilhã,2010-09-15 11:45,0,1,EN18,"43,700",Colisão frontal
Covilhã,2010-09-25 16:30,1,0,Estrada Municipal,,Despiste c/capotamento
Covilhã,2010-10-18 07:50,0,1,AV VIRIATO,,Atropelamento de peões
Covilhã,2010-10-19 08:25,0,1,R. Cidade do Fundão,,Atropelamento de peões
Covilhã,2010-11-20 18:15,0,1,EN230,"166,253",Despiste simples
Covilhã,2010-11-27 14:10,0,1,EIXOTCT,,Despiste simples
Fundão,2010-01-05 15:40,1,0,EN238,"134,300",Despiste s/dispositivo retenção
Fundão,2010-01-26 20:15,0,1,EN18,"49,900",Despiste simples
Fundão,2010-02-25 15:30,1,0,EM1075,,Desp. s/dispositivo de retenção
Fundão,2010-03-09 17:30,0,1,EN238,"106,700",Colisão frontal
Fundão,2010-03-20 18:00,0,1,EN345,"33,700",Despiste simples
Fundão,2010-04-05 01:45,0,1,EN18,"74,400",Despiste c/capotamento
Fundão,2010-04-07 16:00,0,1,BO ROMULO,,Atropelamento de peões
Fundão,2010-05-03 15:30,1,0,EN346,"26,455",Desp. c/col. c/veíc. imobil./obst.
Fundão,2010-06-04 20:00,0,1,A23,"148,200",Desp. c/ dispositivo de retenção
Fundão,2010-06-26 14:00,0,1,Estrada Municipal,,Despiste simples
Fundão,2010-07-21 22:00,1,0,EN238,"136,800",Atropelamento de peões
Fundão,2010-10-03 16:30,0,1,A23,"151,000",Desp. c/transp.disp. ret.lateral
Idanha-a-Nova,2010-01-18 21:52,0,1,EN240,"13,800",Despiste simples
