Concelho,Datahora,M,FG,Via,km,Natureza
Albufeira,2009-09-28 21:50,1,1,EN125,"72,700",Colisão frontal
Albufeira,2009-07-31 16:12,0,1,EN125,"68,300",Atropelamento de peões
Albufeira,2009-02-24 20:45,0,1,EM - Estrada Municipal,,Despiste com capotamento
Albufeira,2009-01-12 00:30,0,1,EN125,"71,400",Despiste c/ disp. retenção
Albufeira,2009-03-26 12:00,0,1,EN269,"19,300",Colisão lat. c/outro veíc. mov.
Albufeira,2009-05-19 23:00,0,1,EM1281,,Colisão lat. c/outro veíc. mov.
Albufeira,2009-12-21 18:45,0,1,EM1287,,Colisão frontal
Albufeira,2009-03-23 14:30,0,1,R TEIXEIRA GOMES,,Atropelamento de peões
Albufeira,2009-12-10 01:20,0,1,EST STA EULALIA,,Despiste s/ disp. retenção
Albufeira,2009-06-17 10:55,0,1,EM1287,,Despiste s/ disp. retenção
Albufeira,2009-07-12 06:30,1,0,A22,"50,250",Colisão frontal
Albufeira,2009-03-31 10:50,0,1,R APARTEHOTEL,,Colisão frontal
Albufeira,2009-07-16 18:00,0,1,Outra Via,,Atropelamento de peões
Albufeira,2009-02-11 21:15,0,2,EM - Estrada Municipal,,Desp. c/col. c/veíc. imob/obst.
Albufeira,2009-04-12 23:30,0,1,EN395,"56,300",Desp. c/col. c/veíc. imob/obst.
Albufeira,2009-10-30 07:55,0,2,EN125,"69,350",Colisão lat. c/outro veíc. mov.
Albufeira,2009-04-06 14:30,0,1,EST ALBUFEIRA,,Colisão frontal
Albufeira,2009-10-24 21:45,0,2,EN395,"59,600",Colisão c/veic./obstá. f.rodagem
Albufeira,2009-10-09 21:30,0,2,EST NORA,,Despiste simples
Albufeira,2009-08-25 15:25,0,2,A22,"49,700",Atropelamento de peões
Albufeira,2009-09-07 04:12,4,0,Outra Via,,Despiste s/ disp. retenção
Alcoutim,2009-04-12 01:45,0,1,EN124,"122,700",Atropelamento com fuga
Alcoutim,2009-02-28 10:50,0,3,EN124,"127,200",Colisão frontal
Alcoutim,2009-12-20 06:30,0,1,EN124,"113,000",Despiste com capotamento
Alcoutim,2009-08-22 23:00,0,2,EM506,,Colisão tras. c/ outro veíc. mov.
Aljezur,2009-05-26 18:15,0,1,EN120,"154,850",Despiste com capotamento
Aljezur,2009-08-29 19:30,0,1,EN120,"128,000",Colisão lat. c/outro veíc. mov.
Aljezur,2009-09-14 09:50,0,1,EN268,"6,800",Colisão tras. c/ outro veíc. mov.
Aljezur,2009-04-22 15:50,0,1,EN120,"136,000",Colisão lat. c/outro veíc. mov.
Aljezur,2009-08-08 12:25,0,1,AV G. HUMBERTO DELGADO,,Atropelamento de peões
Aljezur,2009-03-29 15:40,0,1,VAR - Variante,,Despiste c/col. c/veíc. imobil./obst.
Aljezur,2009-11-05 16:00,0,1,EN120,"152,940",Despiste c/col. c/veíc. imobil./obst.
Aljezur,2009-06-28 12:40,0,1,EN120,"142,600",Despiste simples
Aljezur,2009-08-09 18:50,0,1,EN120,"144,400",Colisão frontal
Aljezur,2009-04-05 23:10,0,2,URB SESMARIAS 35,,Colisão frontal
Castro Marim,2009-03-24 08:30,0,1,EM1251,"12,300",Despiste c/col. c/veíc. imobil./obst.
Castro Marim,2009-05-09 15:22,1,0,Outra Via,,Despiste simples
Castro Marim,2009-11-12 18:10,0,1,EM1132,,Colisão com outras situações
Castro Marim,2009-04-22 18:15,0,1,EN125,"150,457",Colisão lat. c/outro veíc. mov.
Castro Marim,2009-07-18 00:20,1,0,EN122,"121,000",Atropelamento de peões
Faro,2009-01-10 10:25,1,1,EM523,,Colisão c/veic./obstá. f. rodagem
Faro,2009-12-19 08:20,0,1,EN125-1,,Despiste com capotamento
Faro,2009-05-07 08:45,0,1,EM522,,Atropelamento com fuga
Faro,2009-03-14 06:00,0,1,EN125-1,"2,600",Despiste c/ disp. retenção
Faro,2009-03-19 21:30,0,1,EST ALBUFEIRA,,Despiste com capotamento
Faro,2009-06-07 09:00,0,1,EM2010,,Despiste simples
Faro,2009-06-14 19:30,0,1,EM520-4,,Colisão com fuga
Faro,2009-07-14 00:30,0,2,EN125-10,"2,600",Despiste simples
Faro,2009-06-17 03:35,1,0,Rua do Alportel 181,,Despiste s/ disp. retenção
Faro,2009-04-25 12:25,0,3,EM519,,Despiste c/col. c/veíc. imobil./obst.
Faro,2009-08-13 16:30,1,0,EM520-2,,Colisão frontal
Faro,2009-07-31 11:10,1,0,AV DR EGAS MONIZ,,Atropelamento de peões
Faro,2009-08-07 23:20,0,1,EM518,,Colisão frontal
Faro,2009-09-29 18:30,0,2,EM2005,,Colisão frontal
Faro,2009-10-30 06:45,0,1,Praça dos Bombeiros de Faro,,Despiste simples
Faro,2009-10-04 21:15,1,1,A22,"72,600",Desp. c/transp. disp. ret. lateral
Faro,2009-10-08 02:15,0,2,A22,"77,300",Despiste com fuga
Faro,2009-10-19 08:05,1,0,Outra Via,,Colisão c/veic./obstá. f. rodagem
Faro,2009-10-28 08:40,0,1,EN125,"107,900",Despiste c/col. c/veíc. imobil./obst.
Faro,2009-11-27 16:30,0,1,R MAR E GUERRA 61,,Colisão lat. c/outro veíc. mov.
Faro,2009-11-28 17:45,0,2,EM520,,Despiste simples
Faro,2009-12-31 19:00,0,1,EN125,"107,700",Atropelamento de peões
Faro,2009-03-21 21:20,0,1,EM523,,Colisão frontal
Lagoa,2009-07-06 06:55,0,1,EN125,"51,400",Colisão lat. c/outro veíc. mov.
Lagoa,2009-04-24 00:10,0,1,EN125,"51,400",Despiste com capotamento
Lagoa,2009-05-11 18:00,0,1,Outra Via,,Despiste simples
Lagoa,2009-09-21 20:10,0,1,EN125,"57,400",Colisão lat. c/outro veíc. mov.
Lagoa,2009-07-13 17:12,0,2,EN125,"53,500",Colisão tras. c/ outro veíc. mov.
Lagoa,2009-08-28 07:30,0,1,EM1154,,Colisão frontal
Lagoa,2009-03-15 04:30,0,1,R STO ANTONIO,,Atropelamento de peões
Lagoa,2009-08-29 03:00,0,1,EM25,"47,600",Despiste c/col. c/veíc. imobil./obst.
Lagos,2009-05-22 18:00,0,1,Avenida dos Descobrimentos,,Despiste simples
Lagos,2009-12-12 06:45,0,3,Ava República 0,,Colisão lat. c/outro veíc. mov.
,,,,Ava das Comunidades,,
Lagos,2009-11-01 23:45,0,1,,,Desp. c/transp. disp. ret. lateral
,,,,Portuguesas 0,,
Lagos,2009-08-08 01:20,0,1,Falfeira 0,,Despiste s/ disp. retenção
Lagos,2009-01-17 11:22,1,0,ROT DE STO AMARO,,Atropelamento de peões
Lagos,2009-02-21 17:50,0,1,EM535-1,,Despiste simples
Lagos,2009-08-11 02:00,0,1,Avenida D. Sebastião s/n.o,,Despiste simples
Lagos,2009-09-02 16:40,0,1,Avenida da Republica S/N,,Atropelamento de peões
