Concelho,Datahora,M,FG,Via,km,Natureza
Belmonte,2008-12-11 08:20,0,1,EN345-1,"1,000",Colisão lat. c/outro veíc. mov.
Belmonte,2008-03-22 22:50,1,0,EN345,"12,400",Despiste simples
C. Branco,2008-03-09 18:40,0,1,LG DA EIRA DE FERRO,,Atropelamento de peões
C. Branco,2008-09-25 17:00,1,0,R BARTOLOMEU COSTA 88,,Atropelamento de peões
C. Branco,2008-11-12 18:30,0,1,R JAIME LOPES DIAS,,Atropelamento de peões
C. Branco,2008-10-11 19:05,0,1,R ANTONIO SERGIO,,Atropelamento de peões
C. Branco,2008-05-21 19:00,0,1,EN18,"86,720",Colisão c/veic./obst. f.rodagem
C. Branco,2008-04-25 14:40,0,1,EN112,"91,750",Colisão c/veic./obst. f.rodagem
C. Branco,2008-02-05 16:25,0,1,EN233,"123,900",Colisão lat. c/outro veíc. mov.
C. Branco,2008-11-22 12:30,0,1,R CAMILO CASTELO BRANCO,,Colisão lat. c/outro veíc. mov.
C. Branco,2008-08-11 15:40,0,1,ER233,"111,300",Colisão lat. c/outro veíc. mov.
C. Branco,2008-10-15 15:55,0,1,EN3,,Col. tras. c/ outro veíc. em mov.
C. Branco,2008-02-09 00:05,1,1,A23,"112,100",Col. tras. c/ outro veíc. em mov.
C. Branco,2008-09-29 20:10,0,1,EN3,"212,640",Colisão frontal
C. Branco,2008-12-01 16:50,0,1,Variante,,Colisão frontal
C. Branco,2008-04-05 07:00,1,0,EN18-7,"4,000",Despiste c/col. c/veíc. imobil./obst.
C. Branco,2008-07-10 11:50,0,1,EN233,"100,000",Despiste c/col. c/veíc. imobil./obst.
C. Branco,2008-01-19 01:00,0,1,EN18-8,"10,500",Despiste c/col. c/veíc. imobil./obst.
C. Branco,2008-07-19 23:10,1,3,EN352,"25,860",Despiste c/col. c/veíc. imobil./obst.
C. Branco,2008-06-09 16:45,0,1,EN352,"27,501",Despiste c/col. c/veíc. imobil./obst.
C. Branco,2008-09-09 03:40,0,1,EN233,"100,700",Despiste c/capotamento
C. Branco,2008-12-13 23:20,1,0,EN3,"205,600",Despiste c/capotamento
C. Branco,2008-03-18 15:20,1,0,A23,"128,900",Despiste c/capotamento
C. Branco,2008-09-01 13:40,0,1,A23,"132,400",Despiste c/capotamento
C. Branco,2008-07-26 17:00,0,1,AV STA CASA MESIRICORDIA,,Despiste c/capotamento
C. Branco,2008-09-21 08:30,1,0,Outra Via,,Despiste c/capotamento
C. Branco,2008-10-30 22:00,0,2,Outra Via,,Despiste c/capotamento
C. Branco,2008-09-27 16:00,0,1,Estrada Municipal,,Desp. c/transp.disp. ret. lateral
C. Branco,2008-09-06 03:00,0,1,A23,"130,700",Desp. c/transp.disp. ret. lateral
C. Branco,2008-10-09 12:05,0,2,EM553,"15,000",Despiste simples
C. Branco,2008-05-19 19:30,0,1,EN112,"91,750",Despiste simples
C. Branco,2008-09-04 23:30,0,1,EN233,"100,400",Despiste simples
C. Branco,2008-08-19 00:30,0,1,EN352,"42,400",Despiste simples
C. Branco,2008-10-12 21:30,0,1,EN240,"1,350",Despiste simples
C. Branco,2008-10-24 05:15,0,1,A23,"122,700",Despiste simples
C. Branco,2008-01-06 14:50,0,1,AV EMPRESARIO,,Despiste simples
C. Branco,2008-04-02 09:10,0,1,PQ ESCOLA AGRARIA,,Despiste simples
C. Branco,2008-02-25 17:25,1,0,A23,"129,200",Colisão c/outras situações
C. Branco,2008-09-17 21:05,0,2,Estrada Municipal,,Despiste s/disp.retenção
C. Branco,2008-02-20 07:55,0,1,AV STA CASA MISERICORDIA,,Despiste s/disp.retenção
C. Branco,2008-02-11 09:20,0,1,R SAIBREIRO,,Atropelamento de peões
C. Branco,2008-10-05 18:10,0,1,EN3,,Atropelamento de peões
C. Branco,2008-01-23 10:00,0,1,ESTR SALGUEIRO,,Atropelamento de peões
Covilhã,2008-02-19 15:00,0,1,R CIDADE FUNDÃO,,Atropelamento de peões
Covilhã,2008-12-05 13:30,0,1,R CIDADE DO FUNDAO,,Atropelamento de peões
Covilhã,2008-11-13 08:00,0,1,EST SINEICO 24,,Atropelamento de peões
Covilhã,2008-10-17 08:20,0,1,AV UNIVERSIDADE,,Atropelamento de peões
Covilhã,2008-04-29 13:10,0,1,EN18,"33,630",Colisão c/veic./obst. f.rodagem
Covilhã,2008-01-03 12:15,0,1,EIXOTCT,,Colisão lat. c/outro veíc. mov.
Covilhã,2008-07-29 21:30,0,1,EIXOTCT,,Colisão lat. c/outro veíc. mov.
Covilhã,2008-06-24 00:15,1,2,EM513,,Colisão frontal
Covilhã,2008-05-13 11:05,1,0,EN18,"42,250",Colisão frontal
Covilhã,2008-10-23 08:35,0,1,R H 21,,Despiste c/col. c/veíc. imob/obst.
Covilhã,2008-10-11 14:50,0,1,R INDUSTRIA 121,,Despiste c/capotamento
Covilhã,2008-04-07 19:00,0,1,EIXOTCT,,Desp. c/transp.disp. ret. lateral
Fundão,2008-11-16 16:00,0,1,R EIRA,,Despiste simples
Fundão,2008-04-09 20:12,0,1,A23,"147,300",Despiste c/capotamento
Fundão,2008-10-03 15:55,0,1,AV LIBERDADE,,Atropelamento de peões
Fundão,2008-08-22 11:33,1,0,LG NOSSA SRA COUCEIRO 28,,Atropelamento de peões
Fundão,2008-12-08 19:00,0,1,R FONTE TELHADO 2,,Atropelamento de peões
Fundão,2008-09-28 02:40,1,0,R 11 ABRIL 2,,Atropelamento de peões
Fundão,2008-08-18 07:25,0,1,AV LIBERDADE,,Atropelamento de peões
Idanha-a-Nova,2008-04-06 19:20,0,1,R DA DEVESA 1,,Despiste simples
Idanha-a-Nova,2008-10-23 07:30,0,1,EN240,"7,400",Despiste com fuga
Idanha-a-Nova,2008-07-25 11:00,0,1,Outra Via,,Despiste c/capotamento
Idanha-a-Nova,2008-12-12 01:18,1,0,EN239,"21,300",Despiste c/capotamento
Idanha-a-Nova,2008-10-31 04:10,0,1,EN353,"6,600",Despiste c/capotamento
Idanha-a-Nova,2008-07-19 12:25,0,1,EN239,"26,400",Colisão frontal
Idanha-a-Nova,2008-11-20 18:00,0,1,EN239,"41,000",Colisão frontal
Idanha-a-Nova,2008-08-22 19:45,0,1,EN233,"75,800",Col. tras. c/ outro veíc. em mov.
Idanha-a-Nova,2008-08-12 13:50,0,1,LG MISERICORDIA 9,,Atropelamento de peões
Idanha-a-Nova,2008-07-17 18:48,0,1,R DA PRACA,,Atropelamento de peões
Oleiros,2008-11-15 23:50,0,1,R JOAO ALVARES,,Despiste c/col. c/veíc. imob/obst.
Oleiros,2008-08-22 11:35,0,1,EN238,"81,800",Colisão lat. c/outro veíc. mov.
Penamacor,2008-02-27 07:45,0,1,EN233,"62,998",Despiste s/disp.retenção
Penamacor,2008-12-16 16:30,0,1,EN233,"53,400",Despiste c/capotamento
Penamacor,2008-09-20 06:55,1,1,EN233,"70,300",Col. tras. c/ outro veíc. em mov.
Penamacor,2008-01-27 13:05,0,1,EN233,"59,300",Colisão lat. c/outro veíc. mov.
Penamacor,2008-02-25 14:05,0,1,EN233,"41,733",Atropelamento com fuga
Proenca-a-Nova,2008-07-05 13:35,0,1,IC8,"123,600",Despiste simples
Proenca-a-Nova,2008-08-09 04:22,0,1,EM1313,,Colisão com fuga
Proenca-a-Nova,2008-09-20 16:00,0,1,EM545,,Despiste c/capotamento
Proenca-a-Nova,2008-08-11 11:00,0,1,R JOAO MARQUES,,Colisão lat. c/outro veíc. mov.
Sertã,2008-01-11 07:30,0,1,IC8,"109,900",Desp. c/transp.disp. ret. lateral
Sertã,2008-05-12 07:30,1,0,IC8,"114,100",Despiste c/capotamento
Sertã,2008-10-24 20:20,0,1,IC8,"105,200",Despiste c/col. c/veíc. imob/obst.
Sertã,2008-11-09 20:15,0,1,IC8,"97,800",Colisão frontal
Sertã,2008-04-27 18:15,1,0,EN238,,Colisão lat. c/outro veíc. mov.
Sertã,2008-10-16 20:00,0,1,EM533,,Despiste s/disp.retenção
Sertã,2008-02-02 20:15,0,1,EN2,,Atropelamento de peões
Sertã,2008-09-27 15:00,0,1,Estrada Municipal,,Despiste simples
Sertã,2008-07-31 15:45,0,1,EN238,"57,200",Despiste simples
Sertã,2008-07-12 05:20,0,1,EN238,"33,900",Colisão c/veic./obst. f.rodagem
V. Velha Rodão,2008-12-25 15:10,0,1,EN241,,Colisão frontal
,,17,87,,,
