Concelho Datahora M* FG* Via,km,Natureza
Arganil 2007:11:30 03:30:00 0 1 EN342,"94,650",Despiste c/ col c/ veíc. imob/obst.
Arganil 2007:06:07 13:30:00 0 1 EM523,,Despiste c/ col c/ veíc. imob/obst.
Arganil 2007:11:14 07:45:00 0 1 EM517,,Col. lat. c/ outro veíc. mov.
Cantanhede 2007:09:01 21:25:00 1 0 EN234,"11,200",Col. tras. c/ outro veíc. mov.
Cantanhede 2007:03:09 20:30:00 0 1 EN335,"29,371",Atropelamento peões
Cantanhede 2007:12:22 12:05:00 1 0 EN109,"96,200",Colisão frontal
Cantanhede 2007:01:02 15:10:00 0 1 A1,"203,360",Col. tras. c/ outro veíc. mov.
Cantanhede 2007:01:07 00:02:00 0 1 R PRINCIPAL COCHADAS,,Despiste c/ col c/ veíc. imob/obst.
Cantanhede 2007:01:13 15:10:00 0 1 EM613,,Col. lat. c/ outro veíc. mov.
Cantanhede 2007:05:13 20:00:00 0 1 AV DR SILVA PEREIRA,,Despiste simples
Cantanhede 2007:06:11 06:30:00 1 0 R JOAQUIM VILA RAMOS,,Colisão frontal
Cantanhede 2007:08:27 20:30:00 0 1 R CEMITERIO,,Despiste simples
Cantanhede 2007:09:07 14:30:00 1 0 R ARIEIRO,,Despiste com capotamento
Cantanhede 2007:12:23 11:10:00 1 0 R PROF SERRA OLIVEIRA,,Col. lat. c/ outro veíc. mov.
Coimbra 2007:07:16 17:40:00 1 1 EN17,"8,900",Colisão frontal
Coimbra 2007:03:17 04:35:00 0 1 EN111,"27,250",Despiste c/ col c/ veíc. imob/obst.
Coimbra 2007:01:17 13:55:00 0 1 EN111,"28,380",Atropelamento peões
Coimbra 2007:11:26 16:45:00 0 1 EN111,"29,300",Col. lat. c/ outro veíc. mov.
Coimbra 2007:10:10 12:35:00 0 2 EN111,"30,300",Col. lat. c/ outro veíc. mov.
Coimbra 2007:12:13 04:36:00 1 0 EN111,"34,546",Atropelamento peões
Coimbra 2007:01:19 23:20:00 0 1 EN341,"38,700",Col. lat. c/ outro veíc. mov.
Coimbra 2007:05:01 13:15:00 1 0 EN111,"38,800",Despiste c/ col c/ veíc. imob/obst.
Coimbra 2007:02:17 19:40:00 2 2 EN341,"42,242",Colisão frontal
Coimbra 2007:06:06 16:25:00 1 0 IP3,"44,300",Atropelamento peões
Coimbra 2007:02:04 12:20:00 0 1 A1,"188,340",Despiste simples
Coimbra 2007:09:14 07:15:00 1 0 A1,"189,800",Despiste simples
Coimbra 2007:12:09 07:00:00 0 1 IC2,"197,700",Despiste c/ col c/ veíc. imob/obst.
Coimbra 2007:02:14 04:20:00 1 0 PÇ JOSE SERRANO,,Atropelamento peões
Coimbra 2007:03:08 19:20:00 0 1 R DR MANUEL ALMEIDA SOUSA,,Atropelamento peões
Coimbra 2007:03:11 06:00:00 0 1 R ZECA AFONSO,,Despiste com capotamento
Coimbra 2007:03:31 16:10:00 1 0 LG S MIGUEL,,Atropelamento peões
Coimbra 2007:04:18 14:30:00 0 1 AV EMIDIO NAVARRO,,Atropelamento peões
Coimbra 2007:04:23 18:30:00 0 1 IC2,,Colisão com outras situações
Coimbra 2007:05:02 16:50:00 0 1 AV MENDES SILVA,,Atropelamento peões
Coimbra 2007:06:20 10:20:00 0 1 R PRINCIPAL,,Despiste simples
Coimbra 2007:07:29 17:10:00 0 1 R CAP PEREIRINHA,,Despiste s/ disp. retenção
Coimbra 2007:08:03 11:45:00 0 1 R PRINCIPAL,,Despiste simples
Coimbra 2007:08:04 01:50:00 0 1 R COMBATENTES GR,,Despiste simples
GUERRA,,
Coimbra 2007:10:24 11:25:00 0 1 Estrada Municipal,,Col. lat. c/ outro veíc. mov.
Coimbra 2007:11:02 18:45:00 0 1 CASA SAL/R FIGUEIRA DA FOZ,,Col. lat. c/ outro veíc. mov.
Condeixa-a-Nova 2007:10:20 05:00:00 0 2 IC3,"0,100",Despiste simples
Condeixa-a-Nova,2007:10:08 11:40:00,2,2,IC3,"5,300",Colisão frontal
Condeixa-a-Nova,2007:04:29 00:20:00,1,0,EN342,"30,000",Despiste simples
Condeixa-a-Nova,2007:12:10 16:30:00,0,1,EN1,"171,800",Col. tras. c/ outro veíc. mov.
Condeixa-a-Nova,2007:11:13 07:30:00,0,1,EN1,"175,100",Col. tras. c/ outro veíc. mov.
Condeixa-a-Nova,2007:11:06 19:05:00,0,1,EN1,"176,100",Atropelamento peões
Concelho,Datahora,M,FG,,Via,km,Natureza
Condeixa-a-Nova,2007:07:16 12:00:00,0,1,EM607-2,,,Colisão frontal
Condeixa-a-Nova,2007:11:19 08:15:00,0,1,EM607,,,Colisão frontal
Condeixa-a-Nova,2007:12:22 08:30:00,0,2,AV BOMBEIROS VOLUNTARIOS,,,Despiste simples
Figueira da Foz,2007:05:25 04:00:00,1,0,A14,,"9,543",Despiste com capotamento
Figueira da Foz,2007:12:28 00:55:00,0,1,EN111,,"13,000",Despiste simples
Figueira da Foz,2007:09:30 20:15:00,0,1,EN109,,"101,250",Atropelamento peões
Figueira da Foz,2007:11:07 16:30:00,1,1,EN109,,"107,800",Atropelamento peões
Figueira da Foz,2007:07:05 16:20:00,0,1,IC1,,"113,900",Despiste simples
Figueira da Foz,2007:09:04 00:40:00,0,1,IC1,,"114,900",Colisão frontal
Figueira da Foz,2007:09:09 00:30:00,0,1,IC1,,"114,900",Colisão frontal
Figueira da Foz,2007:09:22 06:10:00,0,1,IC1,,"118,000",Col. tras. c/ outro veíc. mov.
Figueira da Foz,2007:07:11 12:30:00,1,0,IC1,,"119,350",Col. lat. c/ outro veíc. mov.
Figueira da Foz,2007:12:20 06:35:00,1,0,IC1,,"134,400",Col. tras. c/ outro veíc. mov.
Figueira da Foz,2007:02:05 04:15:00,0,1,R GASPAR CARVALHO,,,Despiste simples
Figueira da Foz,2007:03:15 13:45:00,1,0,R CARVALHAL,,,Colisão frontal
Figueira da Foz,2007:04:07 20:30:00,0,1,R D MARIA,,,Col. lat. c/ outro veíc. mov.
Figueira da Foz,2007:04:21 20:50:00,1,0,Estrada Municipal,,,Desp. c/ col c/ veíc. imob/obst.
Figueira da Foz,2007:07:05 18:25:00,0,1,R NOVA SUL,,,Colisão frontal
Figueira da Foz,2007:08:18 13:45:00,0,1,R BAIXO,,,Despiste c/ col c/ veíc. imob/obst.
Figueira da Foz,2007:09:25 21:30:00,0,1,R JANEIRO,,,Despiste c/ transp. disp. ret. lateral
Figueira da Foz,2007:10:27 00:00:00,0,1,Estrada Municipal,,,Despiste simples
Figueira da Foz,2007:10:28 19:25:00,0,1,AV PROF DR BISSAIA,,,Despiste simples
,,,,BARRETO,,,
Figueira da Foz,2007:11:05 12:00:00,0,1,arruamento nd,,,Atropelamento peões
Figueira da Foz,2007:11:25 04:35:00,0,1,AV PROF DR BISSAIA BARRETO,,,Despiste com capotamento
Figueira da Foz,2007:12:20 18:30:00,0,1,AV DR MANUEL GASPAR LEMOS,,,Atropelamento peões
Góis,2007:05:26 20:00:00,1,0,EN2,,"264,950",Despiste c/ transp. disp. ret. lateral
Góis,2007:08:05 08:10:00,1,0,Estrada Municipal,,,Despiste com capotamento
Góis,2007:09:01 23:00:00,0,1,EM1390,,,Despiste simples
Góis,2007:12:30 12:15:00,0,1,EM1391,,,Atropelamento peões
Lousã,2007:11:26 06:30:00,0,3,EN342,,"60,000",Colisão frontal
Lousã,2007:03:19 07:00:00,0,1,EM1233,,,Despiste com capotamento
Lousã,2007:08:31 18:55:00,0,1,EM551,,,Despiste s/ disp. retenção
Lousã,2007:10:05 10:30:00,0,1,R BREJO,,,Despiste c/ col c/ veíc.
,,,,,,,imob/obst.
Mira,2007:06:14 21:30:00,0,2,Estrada Municipal,,,Colisão frontal
Mira,2007:09:27 10:10:00,0,1,R FLORESTA,,,Colisão frontal
Miranda do Corvo,2007:11:17 18:15:00,0,1,EN17-1,,"3,750",Atropelamento peões
Miranda do Corvo,2007:08:26 18:35:00,0,1,R PRINCIPAL,,,Despiste simples
Montemor-o-Velho,2007:07:15 16:50:00,1,0,A14,,"27,088",Col. lat. c/ outro veíc. mov.
Montemor-o-Velho,2007:11:19 11:50:00,0,1,EN341,,"36,550",Despiste com capotamento
Montemor-o-Velho,2007:03:12 19:35:00,1,0,EN335,,"48,300",Atropelamento peões
Montemor-o-Velho,2007:03:09 00:05:00,0,2,Estrada Municipal,,,Desp. c/ dispositivo  retenção
Montemor-o-Velho,2007:11:11 01:25:00,1,0,EM577,,Despiste com capotamento
Montemor-o-Velho,2007:11:16 18:00:00,0,1,EM579,,Col. c/ veíc./obst. f. rodagem
