Concelho,Datahora,M,FG,Via,km,Natureza
Albufeira,2008-08-09 14:10,0,2,EN395,"56,400",Colisão lat. c/outro veíc. mov.
Albufeira,2008-07-12 15:15,1,0,EN395,"54,100",Atropelamento com fuga
Albufeira,2008-07-20 12:10,0,1,EM1287,,Colisão lat. c/outro veíc. mov.
Albufeira,2008-08-06 16:00,0,2,R JOSE SOUSA,,Colisão c/veic./obstá. f. rodagem
Albufeira,2008-05-06 18:15,0,1,AV 12 JULHO,,Colisão c/veic./obstá. f. rodagem
Albufeira,2008-07-29 19:00,0,1,EN395,"60,500",Colisão c/veic./obstá. f. rodagem
Albufeira,2008-11-22 01:20,0,1,AV DESCOBRIMENTOS,,Atropelamento de peões
Albufeira,2008-08-12 13:40,0,1,R M.F.A,,Atropelamento de peões
Albufeira,2008-12-06 11:45,0,1,R CANDIDO REIS,,Atropelamento de peões
Albufeira,2008-09-03 05:50,0,2,A2,"239,184",Colisão tras. c/ outro veíc. mov.
Albufeira,2008-07-19 18:54,0,1,A2,"232,400",Colisão tras. c/ outro veíc. mov.
Albufeira,2008-11-05 06:10,1,0,A22,"45,700",Colisão tras. c/ outro veíc. mov.
Albufeira,2008-08-14 16:45,1,0,EM1285,,Colisão frontal
Albufeira,2008-01-04 11:10,0,1,EN125,"68,950",Colisão frontal
,,,,R DUMFERLINE,,
Albufeira,2008-07-24 05:45,0,2,CRUZAMENTO C / R MIGUEL,,Colisão frontal
,,,,TORGA,,
Albufeira,2008-02-04 05:40,2,1,EM526,,Despiste c/ capotamento
Albufeira,2008-07-08 06:00,0,1,EM1173,,Despiste c/ capotamento
Albufeira,2008-05-18 19:30,1,0,EN269,"20,650",Despiste simples
Albufeira,2008-08-06 20:30,0,1,EN395,"59,200",Despiste simples
Albufeira,2008-11-23 21:20,0,1,ROT GOLFINHOS,,Despiste simples
Albufeira,2008-09-20 11:15,0,1,Outra Via,,Despiste simples
Alcoutim,2008-01-27 05:30,0,2,IC27,"12,700",Desp. c/transp. disp. ret. lateral
Aljezur,2008-06-15 15:45,0,1,EN120,"132,600",Colisão com outras situações
Aljezur,2008-08-12 10:40,0,2,EN120,"140,000",Colisão com outras situações
Aljezur,2008-07-12 00:06,0,2,URB VALE TELHA,,Colisão frontal
Aljezur,2008-10-11 09:30,0,1,EN120,"142,100",Colisão frontal
Aljezur,2008-03-22 13:55,0,1,Estrada Municipal,,Colisão frontal
Aljezur,2008-03-08 00:30,1,0,AV REPUBLICA 28,,Colisão tras. c/ outro veíc. mov.
Aljezur,2008-08-22 14:00,0,1,ROT DOS PINHEIROS,,Colisão lat. c/outro veíc. mov.
Aljezur,2008-07-11 21:30,0,1,AV 16 JUNHO 134,,Colisão lat. c/outro veíc. mov.
Aljezur,2008-05-15 21:19,1,0,EN120,"135,300",Atropelamento de peões
Aljezur,2008-06-06 16:25,0,1,EN120,"150,000",Despiste c/col. c/veíc. imobil./obst.
Castro Marim,2008-05-06 21:15,0,2,A22,"126,100",Colisão tras. c/ outro veíc. mov.
Castro Marim,2008-12-18 18:30,0,1,EM512,"12,850",Atropelamento de peões
Castro Marim,2008-05-01 19:20,0,1,ACESSO REST.  BELAVISTA,,Despiste s/ disp. retenção
Faro,2008-11-21 19:15,0,2,R REITOR TEIXEIRA GUEDES,,Atropelamento de peões
Faro,2008-06-19 17:05,1,0,R STO ANTONIO,,Atropelamento de peões
Faro,2008-05-15 14:30,0,1,Outra Via,,Atropelamento de peões
Faro,2008-11-02 15:50,1,1,EM519-1,,Colisão c/veic./obstá. f. rodagem
Faro,2008-05-24 15:45,0,1,EM527-1,,Colisão lat. c/outro veíc. mov.
,,,,R UNIVERSIDADE C/ R,,
Faro,2008-11-14 10:15,0,1,,,Colisão lat. c/outro veíc. mov.
,,,,VIOLETAS,,
Faro,2008-10-09 22:05,1,1,EM520-1,,Colisão frontal
,,,,R DR JOSE MATOS C/ AV 5,,
Faro,2008-12-29 00:15,0,1,,,Colisão frontal
,,,,OUTUBRO,,
Faro,2008-02-09 21:10,0,1,EM520,,Despiste c/col. c/veíc. imobil./obst.
Faro,2008-07-05 01:40,1,0,EN125,"97,700",Despiste c/col. c/veíc. imobil./obst.
Faro,2008-08-23 16:20,1,1,EN2-6,"3,300",Despiste c/ capotamento
Faro,2008-07-26 15:00,0,2,A22,"77,900",Despiste c/ capotamento
Faro,2008-08-28 03:30,1,0,A22,"86,850",Despiste c/ capotamento
Faro,2008-11-23 06:00,0,1,EN125,"100,900",Desp. c/transp. disp. ret. lateral
Faro,2008-04-26 22:20,0,1,EM1305,,Despiste simples
Faro,2008-12-13 01:25,0,1,EM520-2,,Despiste simples
Faro,2008-07-20 08:00,0,2,EM520,,Despiste simples
Faro,2008-11-09 03:00,0,1,EM1305,,Despiste simples
Faro,2008-06-29 05:55,0,1,EN125-10,,Despiste simples
,,,,ROT DESNIVELADA,,
Faro,2008-06-23 17:35,0,1,,,Atropelamento de peões
,,,,MONTENEGRO,,
Faro,2008-07-06 03:35,0,1,EN125,"102,800",Atropelamento de peões
Faro,2008-03-27 08:15,0,1,R ATAIDE OLIVEIRA 124,,Atropelamento de peões
Faro,2008-07-03 13:30,0,1,R ALBERGUE 4,,Atropelamento de peões
Lagoa,2008-01-16 23:20,0,1,EM25,,Atropelamento com fuga
Lagoa,2008-10-09 18:50,0,1,EN125,"54,000",Atropelamento de animais
Lagoa,2008-03-04 08:20,0,1,R PF JOSÉ FRANC. CABRITA,,Atropelamento de peões
Lagoa,2008-10-31 16:55,0,1,R S JOAO,,Colisão frontal
Lagoa,2008-03-23 01:45,0,1,EM125,,Despiste c/col. c/veíc. imobil./obst.
Lagoa,2008-03-21 18:00,0,1,R DE S PEDRO 6,,Despiste c/col. c/veíc. imobil./obst.
,,,,ESTR DAS MARINHAS -,,
Lagoa,2008-05-03 21:40,0,1,,,Despiste c/col. c/veíc. imobil./obst.
,,,,PARCHAL,,
