"",,
11. Listagem dos acidentes com mortos e/ou feridos graves,,
"",,
Concelho Datahora M* FG* Via,km,Natureza
Albufeira 2007:08:22 08:30:00 0 6 IC1,"737,250",Colisão frontal
Albufeira 2007:10:24 12:35:00 0 1 EN125,"72,700",Col. lat. c/ outro veíc. mov.
Albufeira 2007:02:24 16:20:00 0 1 EN125,"69,800",Col. lat. c/ outro veíc. mov.
Albufeira 2007:07:05 17:22:00 1 0 EN125,"68,850",Colisão choque em cadeia
Albufeira 2007:10:04 14:40:00 0 1 EN125,"68,400",Colisão frontal
Albufeira 2007:07:05 20:40:00 0 1 EN125,"66,600",Col. lat. c/ outro veíc. mov.
Albufeira 2007:08:17 20:30:00 0 1 EN395,"56,100",Colisão frontal
Albufeira 2007:10:04 05:45:00 0 1 A22,"54,700",Colisão com outras situações
Albufeira 2007:01:24 21:45:00 0 1 EN395,"52,300",Col. lat. c/ outro veíc. mov.
Albufeira 2007:07:17 14:50:00 0 1 EN269,"19,570",Col. lat. c/ outro veíc. mov.
Albufeira 2007:01:17 14:30:00 0 1 EM1287,,Col. tras. c/ outro veíc. mov.
Albufeira 2007:02:10 17:37:00 1 0 EM526,,Despiste simples
Albufeira 2007:03:19 03:30:00 0 1 Estrada Municipal,,Despiste simples
Albufeira 2007:03:28 15:55:00 0 1 ESTR VALE PEDRAS,,Despiste c/ transp. disp. ret. lateral
Albufeira 2007:04:06 10:30:00 0 1 EM526,,Despiste simples
Albufeira 2007:05:22 21:00:00 0 2 Estrada Municipal,,Col. lat. c/ outro veíc. mov.
Albufeira 2007:06:09 11:00:00 0 2 AV 12 JULHO,,Colisão com outras situações
Albufeira 2007:08:04 22:50:00 0 4 AV 12 JULHO,,Colisão frontal
Albufeira 2007:09:30 08:25:00 0 1 Estrada Municipal,,Col. lat. c/ outro veíc. mov.
Albufeira 2007:10:23 00:30:00 0 1 PCTA MERCADO MUNICIPAL,,Despiste c/ col c/ veíc. imob/obst.
Aljezur 2007:08:05 23:30:00 0 1 EN120,"150,500",Despiste com capotamento
Aljezur 2007:08:10 09:15:00 0 1 EN120,"148,700",Atropelamento animais
Aljezur 2007:05:20 06:00:00 1 0 EN120,"142,600",Despiste simples
Aljezur 2007:07:28 23:45:00 0 1 EN120,"141,900",Despiste s/ disp. retenção
Aljezur 2007:04:16 20:00:00 1 0 EN120,"139,725",Despiste com capotamento
Aljezur 2007:06:10 05:00:00 1 0 EN120,"139,725",Despiste c/ col c/ veíc. imob/obst.
Aljezur 2007:06:13 15:20:00 0 1 EN120,"139,400",Despiste s/ disp. retenção
Aljezur 2007:06:16 05:05:00 0 1 EN120,"133,600",Despiste c/ col c/ veíc. imob/obst.
Aljezur 2007:08:24 00:20:00 0 1 EN120,"132,750",Despiste c/ col c/ veíc. imob/obst.
Aljezur 2007:06:15 09:55:00 0 1 EN120,"129,400",Despiste s/ disp. retenção
Aljezur 2007:08:11 08:00:00 0 1 EM268,"2,480",Despiste c/ col c/ veíc. imob/obst.
Aljezur 2007:08:10 19:45:00 0 1 CHABRUCO (arruamento),,Despiste simples
Aljezur 2007:12:12 18:10:00 0 1 ESTR  CHARNECA,,Atropelamento peões
Castro Marim 2007:06:11 15:30:00 1 0 EN125,"151,350",Despiste simples
Castro Marim 2007:03:18 01:23:00 0 1 EN125,"150,475",Atropelamento peões
Castro Marim 2007:09:02 19:10:00 0 1 EN122,"119,900",Colisão frontal
Castro Marim 2007:08:29 11:30:00 2 0 IC27,"16,200",Col. lat. c/ outro veíc. mov.
Castro Marim 2007:04:25 14:45:00 0 1 IC27,"8,700",Despiste c/ transp. disp. ret. lateral
Castro Marim 2007:08:08 12:35:00 1 0 Estrada Municipal,,Col. lat. c/ outro veíc. mov.
Castro Marim 2007:09:13 07:30:00 0 1 EM1132-1,,Col. lat. c/ outro veíc. mov.
Castro Marim 2007:12:29 21:00:00 1 0 Estrada Municipal,,Despiste com capotamento
Faro 2007:05:31 07:00:00 0 2 EN2,"734,000",Col. tras. c/ outro veíc. mov.
Faro 2007:11:09 23:15:00 0 1 EN2,"729,200",Colisão frontal
Faro,2007:01:07 01:00:00,0,1,EN2,"726,600",Colisão frontal
Faro,2007:12:01 22:00:00,0,1,EN125,"120,800",Atropelamento peões
Faro,2007:12:09 04:25:00,1,0,EN125,"102,500",Despiste c/ col c/ veíc. imob/obst.
Faro,2007:01:21 05:45:00,0,1,EN125,"102,400",Despiste c/ col c/ veíc. imob/obst.
Faro,2007:10:01 14:50:00,1,0,EN125,"102,110",Col. lat. c/ outro veíc. mov.
"",,,,,,,
"",,,,,,,
Concelho,Datahora,M*,FG*,,Via,km,Natureza
Faro,2007:07:04 08:30:00,0,1,EN125,,"102,100",Col. c/ veíc./obst. f. rodagem
Faro,2007:01:10 19:15:00,0,1,EN125,,"100,500",Col. lat. c/ outro veíc. mov.
Faro,2007:03:04 00:20:00,0,1,EN125,,"100,400",Col. lat. c/ outro veíc. mov.
Faro,2007:09:21 14:40:00,1,0,A22,,"86,000",Despiste simples
Faro,2007:11:08 09:01:00,1,0,A22,,"75,800",Col. c/ veíc./obst. f. rodagem
Faro,2007:07:22 05:40:00,0,1,EM527-1,,"51,000",Col. lat. c/ outro veíc. mov.
Faro,2007:07:20 04:30:00,0,1,EN125-10,,"2,600",Despiste simples
Faro,2007:12:11 11:40:00,0,1,EN125-10,,"0,500",Despiste com capotamento
Faro,2007:01:21 21:00:00,0,1,Estrada Municipal,,,Col. tras. c/ outro veíc. mov.
Faro,2007:02:25 09:30:00,0,1,EN125-10,,,Despiste c/ col c/ veíc. imob/obst.
Faro,2007:03:04 03:50:00,0,1,R ALPORTEL,,,Despiste c/ col c/ veíc. imob/obst.
Faro,2007:04:18 19:35:00,0,1,AV ANIBAL C GUIERREIRO,,,Atropelamento peões
Faro,2007:04:26 08:40:00,0,2,ESTR MOINHO PALMEIRA,,,Despiste c/ col c/ veíc. imob/obst.
Faro,2007:04:27 01:05:00,0,1,ESTR SRA SAUDE,,,Atropelamento animais
Faro,2007:05:04 14:10:00,0,1,R LUIS CAMÕES,,,Atropelamento peões
Faro,2007:05:18 11:25:00,0,1,R STO ANTONIO/R DR JOÃO LUCIO,,,Atropelamento peões
Faro,2007:05:19 00:00:00,0,1,EM517,,,Despiste simples
Faro,2007:06:16 00:36:00,1,1,AV CALOUSTE GULBENKIAN,,,Atropelamento peões
Faro,2007:07:04 02:45:00,0,1,Estrada Municipal,,,Despiste simples
Faro,2007:07:07 19:30:00,1,1,EM520-4,,,Despiste com capotamento
Faro,2007:07:28 05:00:00,0,1,EM520,,,Atropelamento c/ fuga
Faro,2007:08:13 18:10:00,0,1,R CANDIDO GUERREIRO,,,Col. lat. c/ outro veíc. mov.
Faro,2007:09:19 17:15:00,1,0,EM522,,,Colisão frontal
Faro,2007:09:22 00:15:00,0,1,R ALPORTEL/AV 25 ABRIL,,,Col. tras. c/ outro veíc. mov.
Faro,2007:10:12 10:00:00,0,1,R DR JULIO FILIPE ALMEIDA CARRAPAIO,,,Atropelamento peões
Faro,2007:10:12 17:40:00,0,1,LG DR JOSE MATOS,,,Atropelamento peões
Faro,2007:11:15 15:45:00,1,0,AV CALOUSTE GULBENKIAN,,,Atropelamento peões
Faro,2007:12:09 05:30:00,0,1,ESTR PENHA,,,Despiste c/ col c/ veíc. imob/obst.
Lagoa,2007:10:22 18:20:00,0,2,EN125,,"55,000",Colisão frontal
Lagoa,2007:05:12 05:30:00,0,1,EN125,,"54,300",Col. lat. c/ outro veíc. mov.
Lagoa,2007:10:08 13:45:00,0,1,EN125,,"53,100",Col. lat. c/ outro veíc. mov.
Lagoa,2007:10:20 11:10:00,1,0,EN125,,"51,500",Col. tras. c/ outro veíc. mov.
Lagoa,2007:11:15 15:40:00,0,1,EM125,,"45,500",Atropelamento peões
Lagoa,2007:01:12 10:15:00,0,1,EM530-1,,,Despiste c/ col c/ veíc. imob/obst.
Lagoa,2007:04:18 21:20:00,0,1,R 25 ABRIL,,,Atropelamento peões
Lagoa,2007:07:07 13:45:00,0,1,URB SESMARIAS,,,Atropelamento peões
Lagoa,2007:10:21 05:30:00,0,1,R HORTINHA,,,Despiste simples
